	imdbid	title	clip_name	year	videoid	genre
2509	tt0830515	Quantum of Solace	Unfinished Business	2008.0	_vHFGZXqIis	['Action', 'Adventure', 'Thriller']
2510	tt0830515	Quantum of Solace	Kidnapping Camille	2008.0	q8sWDRO5C4Q	['Action', 'Adventure', 'Thriller']
2511	tt0830515	Quantum of Solace	A Night at the Opera	2008.0	lVdSRz3Jsjo	['Action', 'Adventure', 'Thriller']
2512	tt0830515	Quantum of Solace	The Hunt for Revenge	2008.0	y88S2uDB1ks	['Action', 'Adventure', 'Thriller']
2513	tt0830515	Quantum of Solace	Forgive Yourself	2008.0	P056r-oeODU	['Action', 'Adventure', 'Thriller']
2514	tt0830515	Quantum of Solace	We Have People Everywhere	2008.0	7TG6R36bkgs	['Action', 'Adventure', 'Thriller']
2515	tt0059800	Thunderball	Bond Enters the Battle	1965.0	9MdivySyCng	['Action', 'Adventure', 'Thriller']
2516	tt0059800	Thunderball	Domino's Revenge	1965.0	COqQwiq4uA8	['Action', 'Adventure', 'Thriller']
2517	tt0059800	Thunderball	Underwater Battle	1965.0	zkTbNH79i9A	['Action', 'Adventure', 'Thriller']
2518	tt0059800	Thunderball	A Passionate Man	1965.0	SR6W8_yd3yM	['Action', 'Adventure', 'Thriller']
2519	tt0059800	Thunderball	He Got the Point	1965.0	n6rv6RO9ZFY	['Action', 'Adventure', 'Thriller']
2520	tt0059800	Thunderball	The Shark Tank	1965.0	JPDhxTbWjuc	['Action', 'Adventure', 'Thriller']
2521	tt0059800	Thunderball	Nice To Have Met You	1965.0	KzCVggIa4uE	['Action', 'Adventure', 'Thriller']
2522	tt0059800	Thunderball	Use With Special Care	1965.0	aQsyA4n7GZI	['Action', 'Adventure', 'Thriller']
2523	tt0059800	Thunderball	SPECTRE Meeting	1965.0	z39yOZpcji0	['Action', 'Adventure', 'Thriller']
2524	tt0059800	Thunderball	Jet Pack Escape	1965.0	4pUeurfZ5n8	['Action', 'Adventure', 'Thriller']
2525	tt0381061	Casino Royale	Straight Flush	2006.0	UfmbUwrXatE	['Action', 'Adventure', 'Thriller']
2526	tt0381061	Casino Royale	Vesper's Last Breath	2006.0	YsQEo4ja5Z8	['Action', 'Adventure', 'Thriller']
2527	tt0381061	Casino Royale	Bond and Vesper	2006.0	UQRxN8qagG0	['Action', 'Adventure', 'Thriller']
2528	tt0381061	Casino Royale	Vesper Lynd	2006.0	ifFEIzFztAo	['Action', 'Adventure', 'Thriller']
2529	tt0381061	Casino Royale	The Embassy	2006.0	xAPOeXEUwnk	['Action', 'Adventure', 'Thriller']
2530	tt0381061	Casino Royale	At the Beach	2006.0	38nBkookHsI	['Action', 'Adventure', 'Thriller']
2531	tt0381061	Casino Royale	Parkour Chase	2006.0	J11TVWwQNvI	['Action', 'Adventure', 'Thriller']
2532	tt0381061	Casino Royale	Bond Poisoned	2006.0	IsGdB6a1Evc	['Action', 'Adventure', 'Thriller']
2533	tt0381061	Casino Royale	Double-O Status	2006.0	0quEnseH0zo	['Action', 'Adventure', 'Thriller']
2534	tt0381061	Casino Royale	All In	2006.0	BI_Vx6y7xG8	['Action', 'Adventure', 'Thriller']
2535	tt0064757	On Her Majesty's Secret Service	One Ski Escape	1969.0	uO47LgAVYCc	['Action', 'Adventure', 'Thriller']
2536	tt0064757	On Her Majesty's Secret Service	The Luge Chase	1969.0	MochwVdcaEk	['Action', 'Adventure', 'Thriller']
2537	tt0064757	On Her Majesty's Secret Service	Mr. and Mrs. James Bond	1969.0	oSo9Wu-jAyY	['Action', 'Adventure', 'Thriller']
2538	tt0064757	On Her Majesty's Secret Service	Attacking Piz Gloria	1969.0	LKp3HoZGP2E	['Action', 'Adventure', 'Thriller']
2539	tt0064757	On Her Majesty's Secret Service	Blofeld's Plan	1969.0	I_4ZduVVJrc	['Action', 'Adventure', 'Thriller']
2540	tt0064757	On Her Majesty's Secret Service	Night Ski Chase	1969.0	JzPOYDni_FQ	['Action', 'Adventure', 'Thriller']
2541	tt0064757	On Her Majesty's Secret Service	This Never Happened to the Other Fella	1969.0	ZhBCiQ49Iz8	['Action', 'Adventure', 'Thriller']
2542	tt0064757	On Her Majesty's Secret Service	All The Time in the World	1969.0	BG59rpilakA	['Action', 'Adventure', 'Thriller']
2543	tt0064757	On Her Majesty's Secret Service	Just a Slight Stiffness	1969.0	QBip3RFko4I	['Action', 'Adventure', 'Thriller']
2544	tt0113189	GoldenEye	The Exploding Pen	1995.0	C09knP1SAyA	['Action', 'Adventure', 'Thriller']
2545	tt0113189	GoldenEye	Satellite Attack	1995.0	DdktDH98D_g	['Action', 'Adventure', 'Thriller']
2546	tt0113189	GoldenEye	Spy vs. Spy	1995.0	p0udEu1z-jg	['Action', 'Adventure', 'Thriller']
2547	tt0113189	GoldenEye	Train vs. Tank	1995.0	vAJAM1jm2xI	['Action', 'Adventure', 'Thriller']
2548	tt0113189	GoldenEye	For England, James?	1995.0	wGmDAjRRNXs	['Action', 'Adventure', 'Thriller']
2549	tt0113189	GoldenEye	A Good Squeeze	1995.0	Of7LHW5cCBQ	['Action', 'Adventure', 'Thriller']
2550	tt0113189	GoldenEye	Back From the Dead	1995.0	JA4fL1qiQTU	['Action', 'Adventure', 'Thriller']
2551	tt0113189	GoldenEye	Over the Edge	1995.0	lCCeLue8owM	['Action', 'Adventure', 'Thriller']
2552	tt0120347	Tomorrow Never Dies	Banner Escape	1997.0	seFIcguvgXk	['Action', 'Adventure', 'Thriller']
2553	tt0120347	Tomorrow Never Dies	The Printing Press	1997.0	gappVpWfuCA	['Action', 'Adventure', 'Thriller']
2554	tt0120347	Tomorrow Never Dies	Too Close for Comfort	1997.0	RB_-9bINJCM	['Action', 'Adventure', 'Thriller']
2555	tt0120347	Tomorrow Never Dies	The Sunken Ship	1997.0	5fAASR7YMDE	['Action', 'Adventure', 'Thriller']
2556	tt0120347	Tomorrow Never Dies	Racing the Missile	1997.0	Ws4ETwvXFw0	['Action', 'Adventure', 'Thriller']
2557	tt0120347	Tomorrow Never Dies	Worldwide Domination	1997.0	7PqjhsPYyy4	['Action', 'Adventure', 'Thriller']
2558	tt0120347	Tomorrow Never Dies	Some Breaking News for You	1997.0	NweXJhbk9P0	['Action', 'Adventure', 'Thriller']
2559	tt0090264	A View to a Kill	Death by Propeller	1985.0	-qVNWgbzbS8	['Action', 'Adventure', 'Thriller']
2560	tt0090264	A View to a Kill	Mansion Shootout	1985.0	UBPOSCR4el4	['Action', 'Adventure', 'Thriller']
2561	tt0090264	A View to a Kill	Anybody Else Want to Drop Out?	1985.0	RCzC3ZeMxws	['Action', 'Adventure', 'Thriller']
2562	tt0090264	A View to a Kill	Showdown Over San Francisco	1985.0	tSZtoveaa0A	['Action', 'Adventure', 'Thriller']
2563	tt0090264	A View to a Kill	Paris Chase	1985.0	dezECMjxlCI	['Action', 'Adventure', 'Thriller']
2564	tt0090264	A View to a Kill	All Wrapped Up	1985.0	do6yVKI5M-o	['Action', 'Adventure', 'Thriller']
2565	tt0090264	A View to a Kill	Hanging on for Dear Life	1985.0	yC4LZXraLBM	['Action', 'Adventure', 'Thriller']
2566	tt0090264	A View to a Kill	May Day's Sacrifice	1985.0	BbryMMaAUKo	['Action', 'Adventure', 'Thriller']
2567	tt0090264	A View to a Kill	Deadly Steeplechase	1985.0	2j6I87SIfbM	['Action', 'Adventure', 'Thriller']
2568	tt0090264	A View to a Kill	Call Me James	1985.0	f4-sMr967Jw	['Action', 'Adventure', 'Thriller']
2569	tt0071807	The Man with the Golden Gun	I'll Kill You	1974.0	H07vHL7APyU	['Action', 'Adventure', 'Thriller']
2570	tt0071807	The Man with the Golden Gun	Dueling Wits	1974.0	ZVQNsHBi9oA	['Action', 'Adventure', 'Thriller']
2571	tt0071807	The Man with the Golden Gun	Ever Heard of Evel Knievel?	1974.0	D2HaKTqp4fQ	['Action', 'Adventure', 'Thriller']
2572	tt0071807	The Man with the Golden Gun	Solar Power	1974.0	SlL11KaxU7w	['Action', 'Adventure', 'Thriller']
2573	tt0071807	The Man with the Golden Gun	The Flying Car	1974.0	6B-QUGSCV6c	['Action', 'Adventure', 'Thriller']
2574	tt0071807	The Man with the Golden Gun	Boat Pursuit	1974.0	IVhxiyqp4do	['Action', 'Adventure', 'Thriller']
2575	tt0071807	The Man with the Golden Gun	Ditching the Dojo	1974.0	WCKRXHDI9Ro	['Action', 'Adventure', 'Thriller']
2576	tt0071807	The Man with the Golden Gun	A Gun and a Bag of Peanuts	1974.0	f__qWwak6Zg	['Action', 'Adventure', 'Thriller']
2577	tt0071807	The Man with the Golden Gun	Two Girls, One Bond	1974.0	hpaXyCsOZUg	['Action', 'Adventure', 'Thriller']
2578	tt0071807	The Man with the Golden Gun	Meeting Andrea	1974.0	b1KjK4fd3ZU	['Action', 'Adventure', 'Thriller']
2579	tt0097742	Licence to Kill	Franz is Fried	1989.0	HZEaFYQecn8	['Action', 'Adventure', 'Thriller']
2580	tt0097742	Licence to Kill	Tilted Tanker	1989.0	8KFPOKVSi7M	['Action', 'Adventure', 'Thriller']
2581	tt0097742	Licence to Kill	Dario Gets Shredded	1989.0	RFTI9DnYSpY	['Action', 'Adventure', 'Thriller']
2582	tt0097742	Licence to Kill	High Pressure	1989.0	ter7pAZF_nY	['Action', 'Adventure', 'Thriller']
2583	tt0097742	Licence to Kill	Q's New Gadgets	1989.0	_CO3CMXf19A	['Action', 'Adventure', 'Thriller']
2584	tt0097742	Licence to Kill	Watch the Birdie	1989.0	dCCo8xDMsJE	['Action', 'Adventure', 'Thriller']
2585	tt0097742	Licence to Kill	From Sea to Sky	1989.0	84k1F9o1g7k	['Action', 'Adventure', 'Thriller']
2586	tt0097742	Licence to Kill	Your Luck Has Changed	1989.0	GHZnuSLPSG4	['Action', 'Adventure', 'Thriller']
2587	tt0097742	Licence to Kill	Let's Go Fishing	1989.0	9F_FhwkKdSw	['Action', 'Adventure', 'Thriller']
2588	tt0097742	Licence to Kill	Fed to the Sharks	1989.0	Zl9yu2xvv78	['Action', 'Adventure', 'Thriller']
2589	tt0143145	The World Is Not Enough	Sawing Helicopters	1999.0	VDWYVgMxBss	['Action', 'Adventure', 'Thriller']
2590	tt0143145	The World Is Not Enough	One Last Screw	1999.0	3opX0w7T_qo	['Action', 'Adventure', 'Thriller']
2591	tt0143145	The World Is Not Enough	She's Waiting For You	1999.0	Q1WdlXsvk3U	['Action', 'Adventure', 'Thriller']
2592	tt0143145	The World Is Not Enough	Defusing the Bomb	1999.0	7DmN0--tZcE	['Action', 'Adventure', 'Thriller']
2593	tt0143145	The World Is Not Enough	Escaping the Silo	1999.0	HJV1Cqh8M5M	['Action', 'Adventure', 'Thriller']
2594	tt0143145	The World Is Not Enough	Ski Chase	1999.0	XhT1nAzegiE	['Action', 'Adventure', 'Thriller']
2595	tt0143145	The World Is Not Enough	I Never Miss	1999.0	K7p93XsmJ0c	['Action', 'Adventure', 'Thriller']
2596	tt0143145	The World Is Not Enough	A Dangerous Game	1999.0	m1Q_m9pvy2A	['Action', 'Adventure', 'Thriller']
2597	tt0143145	The World Is Not Enough	X-Ray Glasses	1999.0	bQyfZXYp7Mg	['Action', 'Adventure', 'Thriller']
2598	tt0143145	The World Is Not Enough	London Boat Chase	1999.0	yk-b5jvZjLM	['Action', 'Adventure', 'Thriller']
2599	tt0082398	For Your Eyes Only	Showdown at the Monastery	1981.0	X8J0iWSsYV0	['Action', 'Adventure', 'Thriller']
2600	tt0082398	For Your Eyes Only	Dune Buggy Attack	1981.0	5fg1GTRuYHg	['Action', 'Adventure', 'Thriller']
2601	tt0082398	For Your Eyes Only	Armored Diver Attack	1981.0	yuBFthJcBiA	['Action', 'Adventure', 'Thriller']
2602	tt0082398	For Your Eyes Only	Keel-Hauled	1981.0	PPwud5IUnYs	['Action', 'Adventure', 'Thriller']
2603	tt0082398	For Your Eyes Only	Motorcycle Ski Chase	1981.0	gSN6EodbL1c	['Action', 'Adventure', 'Thriller']
2604	tt0082398	For Your Eyes Only	Hockey Assassins	1981.0	4z9TimZytDI	['Action', 'Adventure', 'Thriller']
2605	tt0082398	For Your Eyes Only	Stinging in the Rain	1981.0	T-KYqRfLg4U	['Action', 'Adventure', 'Thriller']
2606	tt0082398	For Your Eyes Only	Bobsled Chase	1981.0	YBgsfgkgtqk	['Action', 'Adventure', 'Thriller']
2607	tt0082398	For Your Eyes Only	Crossbow Assassin	1981.0	AH25lc44Og0	['Action', 'Adventure', 'Thriller']
2608	tt0082398	For Your Eyes Only	A Pleasant Flight	1981.0	SM-Y8FPMqzg	['Action', 'Adventure', 'Thriller']
2609	tt0086034	Octopussy	Fight on the Plane	1983.0	PzuBG7VmIlk	['Action', 'Adventure', 'Thriller']
2610	tt0086034	Octopussy	Not Clowning Around	1983.0	pHQsot2suvI	['Action', 'Adventure', 'Thriller']
2611	tt0086034	Octopussy	Hot Air Balloon Assault	1983.0	zBeW_hheeGo	['Action', 'Adventure', 'Thriller']
2612	tt0086034	Octopussy	Car vs. Train	1983.0	_qVs22tSUnA	['Action', 'Adventure', 'Thriller']
2613	tt0086034	Octopussy	Boxcar Battle	1983.0	_v1FiZlF3bU	['Action', 'Adventure', 'Thriller']
2614	tt0086034	Octopussy	Jungle Escape	1983.0	4gB-5OngLWQ	['Action', 'Adventure', 'Thriller']
2615	tt0086034	Octopussy	The Buzz Saw Assassin	1983.0	jF5_WqbTmW8	['Action', 'Adventure', 'Thriller']
2616	tt0086034	Octopussy	Get Off My Bed!	1983.0	MK1fYMxkkTA	['Action', 'Adventure', 'Thriller']
2617	tt0086034	Octopussy	Problems Keeping It Up	1983.0	M4oJLImqZds	['Action', 'Adventure', 'Thriller']
2618	tt0086034	Octopussy	Fill 'Er Up	1983.0	2xLWJOG7dO4	['Action', 'Adventure', 'Thriller']
2619	tt0070328	Live and Let Die	The Shark Tank	1973.0	dLl5PQg_Hag	['Action', 'Adventure', 'Thriller']
2620	tt0070328	Live and Let Die	Being Disarming	1973.0	xQFsE2WoXL0	['Action', 'Adventure', 'Thriller']
2621	tt0070328	Live and Let Die	Baron Samedi, Voodoo Priest	1973.0	KTQnnwDN3eU	['Action', 'Adventure', 'Thriller']
2622	tt0070328	Live and Let Die	Some Kinda Doomsday Machine	1973.0	TBRqPFkAQCM	['Action', 'Adventure', 'Thriller']
2623	tt0070328	Live and Let Die	Feeding Time on the Crocodile Farm	1973.0	vmyGlOoCbp0	['Action', 'Adventure', 'Thriller']
2624	tt0070328	Live and Let Die	High-Flying Speedboat Chase	1973.0	upQ-MXF_ZgI	['Action', 'Adventure', 'Thriller']
2625	tt0070328	Live and Let Die	Double-Decker Bus Chase	1973.0	sojzO-UWObY	['Action', 'Adventure', 'Thriller']
2626	tt0070328	Live and Let Die	Bond's Flying Lesson	1973.0	70kZeFs721U	['Action', 'Adventure', 'Thriller']
2627	tt0070328	Live and Let Die	Tarot Card Lovers	1973.0	IP7jsmECPbs	['Action', 'Adventure', 'Thriller']
2628	tt0070328	Live and Let Die	Homemade Snake Slayer	1973.0	3GlfIStWMSY	['Action', 'Adventure', 'Thriller']
2629	tt0076752	The Spy Who Loved Me	The Escape Pod	1977.0	FvEi2U7IKRE	['Action', 'Adventure', 'Thriller']
2630	tt0076752	The Spy Who Loved Me	Jaws vs. the Shark	1977.0	3vDe4jJvC_o	['Action', 'Adventure', 'Thriller']
2631	tt0076752	The Spy Who Loved Me	Goodbye, Mr. Bond	1977.0	cGN5hLGphX4	['Action', 'Adventure', 'Thriller']
2632	tt0076752	The Spy Who Loved Me	The Instruments of Armageddon	1977.0	yFlxYvgV3VQ	['Action', 'Adventure', 'Thriller']
2633	tt0076752	The Spy Who Loved Me	Jaws Attack	1977.0	sHqb1FwBP2Y	['Action', 'Adventure', 'Thriller']
2634	tt0076752	The Spy Who Loved Me	Agent XXX and Bond vs. Jaws	1977.0	DDQzRai6Uao	['Action', 'Adventure', 'Thriller']
2635	tt0076752	The Spy Who Loved Me	Atlantis Rises	1977.0	CDeNNNPzUlg	['Action', 'Adventure', 'Thriller']
2636	tt0076752	The Spy Who Loved Me	Showdown at the Pyramids	1977.0	n1gQ-1zEljg	['Action', 'Adventure', 'Thriller']
2637	tt0076752	The Spy Who Loved Me	The Ski Jump	1977.0	nR532k8M35g	['Action', 'Adventure', 'Thriller']
2638	tt0076752	The Spy Who Loved Me	Submarine Car	1977.0	3JySRf9aTPA	['Action', 'Adventure', 'Thriller']
2639	tt0093428	The Living Daylights	Boarding the Plane	1987.0	w0ijJ45l-kM	['Action', 'Adventure', 'Thriller']
2640	tt0093428	The Living Daylights	Crash Landing	1987.0	l6qtq8aC2Cg	['Action', 'Adventure', 'Thriller']
2641	tt0093428	The Living Daylights	Whistle Gas	1987.0	TD8G-aSlweI	['Action', 'Adventure', 'Thriller']
2642	tt0093428	The Living Daylights	We Have Nothing to Declare!	1987.0	TDhk_Xhxc3c	['Action', 'Adventure', 'Thriller']
2643	tt0093428	The Living Daylights	Paintball Massacre	1987.0	ITdkeKIFqL8	['Action', 'Adventure', 'Thriller']
2644	tt0093428	The Living Daylights	He Got the Boot	1987.0	Qo1WkD59F_w	['Action', 'Adventure', 'Thriller']
2645	tt0093428	The Living Daylights	A Few Extras Installed	1987.0	JvZ5nh7sIzU	['Action', 'Adventure', 'Thriller']
2646	tt0093428	The Living Daylights	What Kind of Girl Do You Think I Am!	1987.0	J7M8LuEC99k	['Action', 'Adventure', 'Thriller']
2647	tt0093428	The Living Daylights	If Only I Could Find a Real Man	1987.0	LAmOoIdTjsw	['Action', 'Adventure', 'Thriller']
2648	tt0093428	The Living Daylights	The Milk Assassin	1987.0	McIJxpY89Kk	['Action', 'Adventure', 'Thriller']
2649	tt0098621	The War of the Roses	Loving Nantucket	1989.0	0JnpUYMPEiw	['Comedy', 'Romance']
2650	tt0114885	Waiting to Exhale	My Body Needs This	1995.0	0OaFQQaQGRM	['Comedy', 'Drama', 'Romance']
2651	tt0114885	Waiting to Exhale	Ladies Night	1995.0	pUO9-h182d4	['Comedy', 'Drama', 'Romance']
2652	tt0117979	The Truth About Cats & Dogs	Phone Sex	1996.0	QjLwuMqSb7s	['Comedy', 'Romance']
2653	tt0316732	Taxi	Vanessa Frisks Marta Scene	2004.0	NMKgdzm1pWs	['Action', 'Comedy', 'Crime']
2654	tt0117509	Romeo + Juliet	Together in Death Scene	1996.0	KJZLcsAmLbM	['Drama', 'Romance']
2655	tt0427944	Thank You for Smoking	Everyone Has a Talent	2005.0	10fn13Q4wAA	['Comedy', 'Drama']
2656	tt0427944	Thank You for Smoking	Doing It for the Mortgage	2005.0	RK-RPsc0czc	['Comedy', 'Drama']
2657	tt0427944	Thank You for Smoking	Ice Cream Politics	2005.0	xuaHRN7UhRo	['Comedy', 'Drama']
2658	tt0427944	Thank You for Smoking	Hollywood Meeting	2005.0	xT7F0eKfctg	['Comedy', 'Drama']
2659	tt0427944	Thank You for Smoking	The Joan Show	2005.0	yrxRCTUt6OY	['Comedy', 'Drama']
2660	tt1216496	Mother	The Bum Witnessed Everything	2009.0	fohry-3J4dQ	['Crime', 'Drama', 'Thriller']
2661	tt1216496	Mother	You Tried to Kill Me	2009.0	Du82ML6YGRE	['Crime', 'Drama', 'Thriller']
2662	tt1216496	Mother	Interrogation of the Teenage Murderers	2009.0	jTNoDcmRc0g	['Crime', 'Drama', 'Thriller']
2663	tt1216496	Mother	Three Motives for Murder	2009.0	RCEgNkU7flA	['Crime', 'Drama', 'Thriller']
2664	tt1216496	Mother	The Wake	2009.0	7Za7WMgQqKY	['Crime', 'Drama', 'Thriller']
2665	tt1216496	Mother	Hit Back Twice	2009.0	gi3gqlWetJU	['Crime', 'Drama', 'Thriller']
2666	tt1216496	Mother	Hit-and-Run Revenge	2009.0	6a0at61sWkE	['Crime', 'Drama', 'Thriller']
2667	tt1216496	Mother	Arrested for Murder	2009.0	GhIDZhPP7d4	['Crime', 'Drama', 'Thriller']
2668	tt1216496	Mother	The Point of Forgetfulness	2009.0	YyWG5DAJc6s	['Crime', 'Drama', 'Thriller']
2669	tt1216496	Mother	Hit-and-Run	2009.0	TwgvEloIXVc	['Crime', 'Drama', 'Thriller']
2670	tt1216496	Mother	Not Worth the Dirt on My Son's Toenail	2009.0	evCesc80vho	['Crime', 'Drama', 'Thriller']
2671	tt1216496	Mother	We Caught the Killer	2009.0	l3n95qTa5ko	['Crime', 'Drama', 'Thriller']
2672	tt0244970	Someone Like You...	Joy Rapture Ecstasy	2001.0	hFH6FoRzSpM	['Comedy', 'Romance']
2673	tt0203119	Sexy Beast	A Violent Rant	2000.0	VZrBzpfh6hM	['Crime', 'Drama', 'Thriller']
2674	tt0203119	Sexy Beast	Don Wants an Answer	2000.0	rfeDWXk1jso	['Crime', 'Drama', 'Thriller']
2675	tt0995740	No Smoking	Sexy Beast	2000.0	sGCjNn2uJr4	['Drama', 'Mystery', 'Thriller']
2676	tt0107977	Robin Hood: Men in Tights	Men in Tights	1993.0	G59JnM4JKNQ	['Adventure', 'Comedy', 'Musical']
2677	tt0107977	Robin Hood: Men in Tights	It's Good to Be the King	1993.0	hr0hb0gc2eQ	['Adventure', 'Comedy', 'Musical']
2678	tt0107977	Robin Hood: Men in Tights	Iron Underwear	1993.0	tI4RvWvgulc	['Adventure', 'Comedy', 'Musical']
2679	tt0107977	Robin Hood: Men in Tights	Lend Me Your Ears	1993.0	QNpPmiU7BBs	['Adventure', 'Comedy', 'Musical']
2680	tt0107977	Robin Hood: Men in Tights	Robin Rescues Ahchoo	1993.0	5xIU6_w6ohg	['Adventure', 'Comedy', 'Musical']
2681	tt0081609	Assassination Attempt	The Sentinel	2006.0	ataOtn-F5s4	['Action', 'Drama', 'Crime']
2682	tt0443632	The Sentinel	Protecting the First Lady	2006.0	CqgTNaplJdg	['Action', 'Crime', 'Thriller']
2683	tt0110638	Nell	The Spirit	1994.0	c0P_u-zs5-I	['Drama']
2684	tt0110638	Nell	Making Love	1994.0	X8slBBJG-x0	['Drama']
2685	tt0110638	Nell	Everyone Goes Away	1994.0	pytH_ezVouk	['Drama']
2686	tt0104691	The Last of the Mohicans	The Death of Uncas	1992.0	sYVz2G-r01U	['Action', 'Adventure', 'Drama']
2687	tt0104691	The Last of the Mohicans	Alice's Suicide	1992.0	okGQj644_Ds	['Action', 'Adventure', 'Drama']
2688	tt0104691	The Last of the Mohicans	Chingachgook Battles Magua	1992.0	eRRG_PNOQmA	['Action', 'Adventure', 'Drama']
2689	tt0104691	The Last of the Mohicans	I Will Find You!	1992.0	k2edI8Gu6k8	['Action', 'Adventure', 'Drama']
2690	tt0104691	The Last of the Mohicans	Hawkeye & Cora	1992.0	q75FfwmyF4I	['Action', 'Adventure', 'Drama']
2691	tt0455590	The Last King of Scotland	Hung From Hooks	2006.0	UyzInzm8gW8	['Biography', 'Drama', 'History']
2692	tt0066026	MASH	A Shower With Hot Lips	1970.0	uYTl9G6HoW0	['Comedy', 'Drama', 'War']
2693	tt0454841	The Hills Have Eyes	Ruby Saves Doug	2006.0	hVPSsxFKDLM	['Horror', 'Thriller']
2694	tt0454841	The Hills Have Eyes	Doug Kills Pluto	2006.0	RFjVbXNMsNk	['Horror', 'Thriller']
2695	tt0454841	The Hills Have Eyes	Burned Alive	2006.0	zFxq7CCpzss	['Horror', 'Thriller']
2696	tt0454841	The Hills Have Eyes	Lizard Attacks	2006.0	bz8JoC9BpV0	['Horror', 'Thriller']
2697	tt0101410	Barton Fink	Madman Mundt	1991.0	P_8O-iDvlmA	['Comedy', 'Drama', 'Thriller']
2698	tt0101410	Barton Fink	You're a Write-Off!	1991.0	yeBM3nwwmlE	['Comedy', 'Drama', 'Thriller']
2699	tt0101410	Barton Fink	He's Taken a Interest!	1991.0	0CrSOPGvblI	['Comedy', 'Drama', 'Thriller']
2700	tt0101410	Barton Fink	Theater of the Common Man	1991.0	LiN26NHb4ao	['Comedy', 'Drama', 'Thriller']
2701	tt0101410	Barton Fink	That  Feeling	1991.0	VN54kkl_nTI	['Comedy', 'Drama', 'Thriller']
2702	tt0119349	The Ice Storm	Key Party	1997.0	BKTyV8Msk8o	['Drama']
2703	tt0119349	The Ice Storm	Wendy and Sandy	1997.0	MeRtEy1FVAU	['Drama']
2704	tt0119349	The Ice Storm	Thanksgiving Dinner	1997.0	4uDUNAPdYb4	['Drama']
2705	tt0120681	From Hell	Chasing the Dragon	2001.0	mphHRcrJfNE	['Horror', 'Mystery', 'Thriller']
2706	tt0104427	Hoffa	The Assassination	1992.0	bI9CAfqY3hk	['Biography', 'Crime', 'Drama']
2707	tt0104427	Hoffa	Labor Riot	1992.0	JY6N-tEppkg	['Biography', 'Crime', 'Drama']
2708	tt0104427	Hoffa	The Deer Hunter.	1992.0	zE2-th0lNbg	['Biography', 'Crime', 'Drama']
2709	tt0104427	Hoffa	vs. Kennedy	1992.0	9h9W4c2YLCg	['Biography', 'Crime', 'Drama']
2710	tt0104427	Hoffa	Explosive Accident	1992.0	FVg9En9jYSo	['Biography', 'Crime', 'Drama']
2711	tt0286499	Bend It Like Beckham	The Winning Goal	2002.0	T3nGqPQJqlQ	['Comedy', 'Drama', 'Romance']
2712	tt0286499	Bend It Like Beckham	Going to America	2002.0	MnUGqPzLojs	['Comedy', 'Drama', 'Romance']
2713	tt0286499	Bend It Like Beckham	Do You Play For Any Side?	2002.0	Dk5SrjFVQIM	['Comedy', 'Drama', 'Romance']
2714	tt0286499	Bend It Like Beckham	Jess and Joe Almost Kiss	2002.0	oZoXYuatXzI	['Comedy', 'Drama', 'Romance']
2715	tt0065466	Beyond the Valley of the Dolls	A Murderous Rampage	1970.0	SwtSrzKWoK4	['Comedy', 'Drama', 'Music']
2716	tt0065466	Beyond the Valley of the Dolls	First Time in a Rolls	1970.0	zh4yF8r5uJI	['Comedy', 'Drama', 'Music']
2717	tt0280460	The Banger Sisters	The Rock Cock Collection	2002.0	Om_HVqAXZYY	['Comedy', 'Drama']
2718	tt0118583	Alien: Resurrection	Alien Ejection	1997.0	L4_-rVenLVs	['Action', 'Horror', 'Sci-Fi']
2719	tt0118583	Alien: Resurrection	Mutation	1997.0	UsJjfS-i2zM	['Action', 'Horror', 'Sci-Fi']
2720	tt0103644	Alien 3	Ripley's Sacrifice	1992.0	L3vbfkRB6gQ	['Action', 'Horror', 'Sci-Fi']
2721	tt0103644	Alien 3	Dr. Clemens Killed	1992.0	DNuzmKc7mq4	['Action', 'Horror', 'Sci-Fi']
2722	tt0311113	Master and Commander	Men Must  Be Governed	2003.0	GmvpP26J-40	['Action', 'Adventure', 'Drama']
2723	tt0311113	Master and Commander	A Duet	2003.0	Vy-simXeFBc	['Action', 'Adventure', 'Drama']
2724	tt0311113	Master and Commander	Hand to Hand Combat	2003.0	Isx0GBj1fxU	['Action', 'Adventure', 'Drama']
2725	tt0311113	Master and Commander	Attack on the Acheron	2003.0	G95g0vzTAKI	['Action', 'Adventure', 'Drama']
2726	tt0311113	Master and Commander	Self Surgery	2003.0	5f0cBrCTeis	['Action', 'Adventure', 'Drama']
2727	tt0311113	Master and Commander	A Duet	2003.0	752JlGiyHow	['Action', 'Adventure', 'Drama']
2728	tt0311113	Master and Commander	Man Overboard	2003.0	XeERYS-0Tnw	['Action', 'Adventure', 'Drama']
2729	tt0311113	Master and Commander	The Battle Is Won	2003.0	OhWMVue9ai8	['Action', 'Adventure', 'Drama']
2730	tt0311113	Master and Commander	Hand to Hand Combat	2003.0	NMG1EMAgrDk	['Action', 'Adventure', 'Drama']
2731	tt0311113	Master and Commander	Attack on the Acheron	2003.0	576luHgBG64	['Action', 'Adventure', 'Drama']
2732	tt0311113	Master and Commander	This Ship Is England	2003.0	KlfCBX2CwMM	['Action', 'Adventure', 'Drama']
2733	tt0311113	Master and Commander	Self Surgery	2003.0	dsMSPwyYBbI	['Action', 'Adventure', 'Drama']
