	imdbid	title	clip_name	year	videoid	genre
2337	tt0120737	The Lord of the Rings: The Fellowship of the Ring	The Way of Pain	2001.0	x4QJwGTOny8	['Action', 'Adventure', 'Drama']
2338	tt0261392	Jay and Silent Bob Strike Back	The Fugitive(s)	2001.0	b2zQmmYEDY4	['Comedy']
2339	tt0252866	American Pie 2	Don't Forget Your Penis Cream	2001.0	eC_Ua1svsSE	['Comedy']
2340	tt0099938	Kindergarten Cop	The Party Pooper Scene	1990.0	q9FYBjSc3cU	['Comedy', 'Crime']
2341	tt0078790	The Apple		1980.0	pIvTIG3tWok	['Comedy']
2342	tt0079240	The Great Train Robbery	Cholera Coffin	1978.0	JAz7hBbOoc0	['Adventure', 'Crime', 'Drama']
2343	tt1554091	A Better Life	Searching for Santiago	2011.0	LwgcvZ0z430	['Drama', 'Romance']
2344	tt0974015	Justice League	Escaping the Tunnels Scene	2017.0	b3OlGLDk4pY	['Action', 'Adventure']
2345	tt0093010	Fatal Attraction	Bloody Farewell	1987.0	sJ9nOmRn6fg	['Drama', 'Thriller']
2346	tt0068835	Last of the Red Hot Lovers	Say Something	1972.0	U2Eff0vnE6s	['Comedy']
2347	tt0290212	Full Frontal	Out of a Movie	2002.0	GWL0Cj7bAf4	['Comedy', 'Romance']
2348	tt1399103	Transformers: Dark of the Moon	Escape from Cybertron	2011.0	RonS_bJ7mcU	['Action', 'Adventure']
2349	tt0110622	Naked Gun 33 1/3: The Final Insult	Mastermind	1994.0	63lE3AOBgeA	['Comedy', 'Crime']
2350	tt0369441	Fun With Dick and Jane	Spinning Fraud Scene	2005.0	hA063IaOHyQ	['Comedy', 'Crime']
2351	tt0457510	Nacho Libre	Listen to Ignacio	2006.0	aoXg7SSmGyk	['Comedy']
2352	tt0274166	Johnny English	Does Your Mother Know?	2003.0	8VItLIW2D4g	['Action', 'Adventure', 'Comedy']
2353	tt0063829	Yours, Mine and Ours	What Love Really Is Scene	1968.0	x7S89GM5N7w	['Comedy']
2354	tt0119592	Mad City	We Killed Him Scene	1997.0	j_1k-SzcOrs	['Crime', 'Drama', 'Thriller']
2355	tt0203019	Men of Honor	Carl Is Injured	2000.0	gh2apPe9pSI	['Drama']
2356	tt0312329	Against the Ropes	Fighting Dirty	2004.0	x0yNzsNUoK4	['Drama', 'Romance']
2357	tt0164052	Hollow Man	You're Not Gonna Die In Here Scene	2000.0	GCSbGFMWzC4	['Action', 'Horror']
2358	tt1155076	The Karate Kid	Festival Romance Scene	2010.0	0pRYoClF9w4	['Action', 'Drama']
2359	tt0048028	East of Eden	Say Hello to Your Mother	1955.0	f2SskRLd4F4	['Drama']
2360	tt0080745	Flash Gordon	Whipping Princess Aura	1980.0	x0Ev2qiY08M	['Action', 'Adventure']
2361	tt0452594	The Break-Up	Happy Holidays	2006.0	bBil15ORYI0	['Comedy', 'Drama', 'Romance']
2362	tt0319343	Elf	Buddy Realizes He's Human	2003.0	dJU1SZIfK3Y	['Comedy']
2363	tt0087985	Red Dawn	Avenge Me	1984.0	W6qWnmb_22s	['Action', 'Drama']
2364	tt0116209	The English Patient	The Major Who Takes Thumbs	1996.0	aW4tjKzDEDU	['Drama', 'Romance']
2365	tt0109831	Four Weddings and a Funeral	I Think I Love You	1994.0	Ogl0mA_15ys	['Comedy', 'Drama', 'Romance']
2366	tt0119715	Mousehunt	Auction Awkwardness	1997.0	Z-GoRxX2exA	['Comedy']
2367	tt0118688	Batman & Robin	Take Two and Call Me in the Morning Scene	1997.0	OE7aSKZDjTo	['Action']
2368	tt0096769	After Midnight	Don't Play Games With Me	1989.0	skMchQx_U_k	['Horror', 'Thriller']
2369	tt0114478	Smoke	My Name is Thomas Jefferson Cole	1995.0	_6CT5p7fh9g	['Comedy', 'Drama']
2370	tt0056172	Lawrence of Arabia	A Prophet's Shadow	1962.0	IBeMUoMTeZo	['Adventure', 'Drama']
2371	tt0276751	About a Boy	A Crap Christmas	2002.0	xg4OR0Tpy6U	['Comedy', 'Drama', 'Romance']
2372	tt0052618	Ben-Hur	The Chariot Race	1959.0	frE9rXnaHpE	['Adventure', 'Drama']
2373	tt0295289	A Guy Thing	Paul Wakes Up With Becky	2003.0	bmJ4doOPxd8	['Comedy', 'Romance']
2374	tt0834001	Underworld: Rise of the Lycans	For the Sake of Your Grandchild	2009.0	4frYhsIGjJU	['Action']
2375	tt0118849	Children of Heaven	Gardening Job	1997.0	oSvVjh93suI	['Drama']
2376	tt0120616	The Mummy	The Book of the Dead	1999.0	6J-PhFYNbOU	['Action', 'Adventure']
2377	tt0098084	Pet Sematary	Killing Gage Scene	1989.0	g0nhEzoCkJo	['Horror', 'Thriller']
2378	tt0489327	Venus	Shall I Compare Thee to a Summer's Day?	2006.0	iRIxb6_ELNg	['Comedy', 'Drama', 'Romance']
2379	tt0086567	WarGames	A Lesson in Futility	1983.0	1vmnp7ghGPk	['Thriller']
2380	tt0388482	Transporter 2	Auto Acrobatics	2005.0	4ybEyyoBxts	['Action', 'Thriller']
2381	tt0384642	Kicking & Screaming	Ditka	2005.0	G3xSISRjDR4	['Comedy', 'Romance']
2382	tt0069704	American Graffiti	Wolfman Jack	1973.0	99z-H_NEccU	['Comedy', 'Drama']
2383	tt0363547	Dawn of the Dead	Fire Power	2004.0	S2LkKVM-dRo	['Action', 'Horror']
2384	tt0037913	Mildred Pierce	On a Leash	1945.0	-ASYRiRflDM	['Crime', 'Drama']
2385	tt0080895	How to Beat the High Cost	Divorce by Answering Machine	1980.0	FzOGfMXmfF0	['Comedy', 'Crime']
2386	tt1398426	Straight Outta Compton	Eazy-E Has HIV	2015.0	aY6ZwMZqaBk	['Drama']
2387	tt0157472	Clockstoppers	Bike Chase	2002.0	o1JgvBy3_cA	['Action', 'Adventure', 'Comedy']
2388	tt0448694	Puss in Boots	Puss Meets Jack Beanstalk Scene	2011.0	MaqzxDPwOB4	['Adventure', 'Comedy']
2389	tt0338216	Lucky You	Three of a Kind Scene	2007.0	6rGBqovePfY	['Drama', 'Romance']
2390	tt0120151	A Smile Like Yours	Lazy Swimmers	1997.0	DTXWi9iR2F0	['Comedy', 'Romance']
2391	tt0837563	Pet Sematary	Undead Family Scene	2019.0	ewbUaMvCaYg	['Horror', 'Thriller']
2392	tt0480249	I Am Legend	Let Me Save You	2007.0	-YykCz0f3Vk	['Adventure', 'Drama']
2393	tt0119643	Meet Joe Black	Peanut Butter Man Scene	1998.0	5Xk31NpUX1g	['Drama', 'Romance']
2394	tt0098084	Pet Sematary	Gage's Death Scene	1989.0	fgbjvvCPa88	['Horror', 'Thriller']
2395	tt0339294	Leprechaun: Back 2 tha Hood	A Little Massage	2003.0	6JSqeViZRU0	['Comedy', 'Horror']
2396	tt0084191	Kamikaze '89	Premature Death Scene	1983.0	zOHL9JZPELk	['Thriller']
2397	tt0770752	Fool's Gold	Ten Percent	2008.0	ygU2QenlIvU	['Action', 'Adventure', 'Comedy']
2398	tt0094744	Big Top Pee-wee	Big Top Big Finale	1988.0	DWoQcfvV1Zw	['Adventure', 'Comedy', 'Romance']
2399	tt0085470	Easy Money	Not So Stationary Bike Scene	1983.0	DC3rYQXOTjA	['Comedy']
2400	tt0118632	The Apostle	The Keys to the Kingdom	1997.0	fDx628jn1YI	['Drama']
2401	tt0056923	Charade	Mr. Lampert's Funeral	1963.0	a8FA5zBHiFA	['Comedy', 'Romance']
2402	tt0078111	Pretty Baby	I Want to Be Respectable	1978.0	cNLFuTms4go	['Drama']
2403	tt0232500	The Fast and the Furious	Chasing the Killers Scene	2001.0	UmmXGbFASC0	['Action', 'Crime', 'Thriller']
2404	tt0110329	Leprechaun 2	A Proper Leprechaun Wedding	1994.0	izxDdUcC3Ag	['Comedy', 'Horror']
2405	tt0070047	The Exorcist	Take Me!	1973.0	Au-u9RWe0Jo	['Horror']
2406	tt1265990	The Roommate	Flirting with Disaster	2011.0	lScMakd7h6w	['Drama', 'Thriller']
2407	tt1097013	Next Day Air	Bungled Heist	2009.0	oIEtwZK04wM	['Action', 'Comedy', 'Crime']
2408	tt0236640	Prozac Nation	Real Love Is Total	2001.0	2wy3acVALNI	['Drama', 'Romance']
2409	tt0098625	We're No Angels	The Weeping Madonna	1989.0	mFBIlYRQBLI	['Comedy', 'Crime']
2410	tt0118617	Anastasia	In the Dark of the Night	1997.0	XPwdUzG03SQ	['Adventure', 'Drama']
2411	tt0252299	Buffalo Soldiers	Fallin'	2001.0	tXDoydLr3YQ	['Comedy', 'Crime', 'Drama']
2412	tt0091875	Running Scared	Must Be the Vest	1986.0	F3f7Li9T4n4	['Action', 'Comedy', 'Crime']
2413	tt0086200	Risky Business	Washing the Car	1983.0	6NvDZa8hWSs	['Comedy', 'Crime', 'Drama']
2414	tt0093660	Nuts	I Won't Be  for You Scene	1987.0	CDwnIJ5ohu4	['Drama', 'Thriller']
2415	tt0790724	Jack Reacher	The Shooting Range Scene	2012.0	nXrsB2RMo2w	['Action', 'Crime', 'Thriller']
2416	tt1179891	My Bloody Valentine	Pickaxe Through the Eye	2009.0	8_2fitdIp4c	['Horror', 'Thriller']
2417	tt1130884	Shutter Island	I Buried You	2010.0	HWe802TQAG0	['Thriller']
2418	tt0343660	50 First Dates	Ula Takes a Beating	2004.0	v-fwHV86PgY	['Comedy', 'Drama', 'Romance']
2419	tt0117802	Swingers	Mike Leaves a Message	1996.0	lMrKsKQWrl8	['Comedy', 'Drama']
2420	tt0195685	Erin Brockovich	On the Prowl for Papers	2000.0	j4yXEmQRq34	['Drama']
2421	tt0316654	Spider Man Movie	With Great Power Comes Great Responsibility Scene	2002.0	kb4jEHmH_kU	['Action', 'Adventure']
2422	tt0077745	Invasion of the Body Snatchers	The Run Around	1978.0	3Iambpg_8w4	['Horror']
2423	tt0274166	Johnny English	Subduing the Assailant	2003.0	U6CGGUJKymk	['Action', 'Adventure', 'Comedy']
2424	tt0314498	The Perfect Score	Trust Each Other's Talent	2004.0	_ewnZCc0imw	['Comedy', 'Crime']
2425	tt0098042	Out Cold	Dumping Lester's Car	1989.0	QNrM2ICShJ4	['Comedy', 'Drama', 'Thriller']
2426	tt0218839	Best in Show		2000.0	MeAMVy0ybYA	['Comedy']
2427	tt0800039	Forgetting Sarah Marshall	Yoga Class	2008.0	hVQT9mDDeJo	['Comedy', 'Drama', 'Romance']
2428	tt0115985	Crossworlds	Living Suits of Armor Scene	1997.0	CdppQAIYPzY	['Action', 'Comedy']
2429	tt0120841	Species II	Eve's Escape	1998.0	9lCBRKyCsVg	['Action', 'Horror']
2430	tt0116493	Harriet the Spy	Experiment With Mold	1996.0	o2VM3B_izXw	['Comedy', 'Drama']
2431	tt0118615	Anaconda	Swallowed Whole	1997.0	JWqaTJbxbW0	['Action', 'Adventure', 'Horror']
2432	tt0079817	Rocky II	Heavyweight Champion of the World	1979.0	z_hfmThW4fs	['Drama']
2433	tt0834001	Underworld: Rise of the Lycans	Escaped	2009.0	Xq_9TDk-hj0	['Action']
2434	tt0093660	Nuts	I'm Not Incompetent Scene	1987.0	oMt4F9ELo3U	['Drama', 'Thriller']
2435	tt0113161	Get Shorty	Chili and Bo Talk Screenwriting	1995.0	h_htCIiCXfE	['Comedy', 'Crime', 'Thriller']
2436	tt0375063	Sideways	Miles Makes a Scene	2004.0	PPKdHP8zWuo	['Comedy', 'Drama', 'Romance']
2437	tt0118971	The Devil's Advocate	Jury Selection	1997.0	9enPC37mHrM	['Drama', 'Thriller']
2438	tt0099726	Hamlet	My Offense Is Rank	1990.0	HqS7VyuD_Mg	['Drama']
2439	tt0493430	Jackass Number Two	Beehive Limo	2006.0	8MoQTjNnlmA	['Action', 'Comedy']
2440	tt0120082	Scream 2	Killer Opening	1997.0	fnTckzsYgg0	['Horror']
2441	tt0078346	Superman	Saving  Scene	1978.0	Ov6nBKuu6pI	['Action', 'Adventure', 'Drama']
2442	tt1322312	Going the Distance	You Know How Much I Love My Sister	2010.0	JMBzKJj-nIE	['Comedy', 'Romance']
2443	tt1213641	First Man	Telling The Kids Scene	2018.0	2Y_CzHI89mQ	['Drama']
2444	tt0249462	Billy Elliot	A Disgrace to the Gloves	2000.0	qyLJCNyRov0	['Drama']
2445	tt0134084	Scream 3	It's Your Turn to Scream	2000.0	J6Cg05MhWbw	['Horror']
2446	tt0103596	3 Ninjas	Ninja Names	1992.0	8Y_Vepe_rVA	['Action', 'Comedy']
2447	tt0976222	Bandslam	Rehearsing	2009.0	xsNboBgmN38	['Comedy', 'Drama']
2448	tt1055369	Transformers: Revenge of the Fallen	Operation Firestorm Scene	2009.0	fjAnmRjjY3E	['Action', 'Adventure']
2449	tt0332375	Saved!	Exorcism By Posse Scene	2004.0	ij0JLKDJOrc	['Comedy', 'Drama']
2450	tt0339294	Leprechaun: Back 2 tha Hood	All Will Be Revealed!	2003.0	YOO8a-wBTy0	['Comedy', 'Horror']
2451	tt0120679	Frida	and Diego's Wedding	2002.0	ToZx1LjLmrM	['Drama', 'Romance']
2452	tt0101540	Cape Fear	Cady Kills Kersek	1991.0	CEuqveZyuQw	['Crime', 'Thriller']
2453	tt0829150	Dracula Untold	My Name is Dracula	2014.0	-dMBMU9FCQU	['Action', 'Drama']
2454	tt0070460	Day for Night	The Wrong Door Scene	1973.0	uFNIrs3jtEQ	['Comedy', 'Drama', 'Romance']
2455	tt0107983	Romeo Is Bleeding	Femme Fatale	1993.0	utFeHmJ1iUw	['Crime', 'Drama', 'Romance']
2456	tt0133751	The Faculty	Eye Sore	1998.0	1jiv5JxmUww	['Horror']
2457	tt0184858	Reindeer Games	Ice Fishing	2000.0	Wd16x0wExDE	['Action', 'Adventure', 'Crime']
2458	tt0122541	An Ideal Husband	Love Cannot Be Bought	1999.0	XadVTfPZ6yc	['Comedy', 'Romance']
2459	tt0104765	Love Field	You Are Not Going Anywhere!	1992.0	xLIEyHRfbv4	['Drama']
2460	tt1634122	Johnny English Reborn	The Sinking Chair	2011.0	SQrD5lkN18o	['Action', 'Adventure', 'Comedy']
2461	tt0066448	There Was a Crooked Man	Bonding Over a Prison Fight Scene	1970.0	_uXfbxevYyg	['Comedy']
2462	tt0115639	Beautiful Girls	Andera the Vixen	1996.0	E8LYvflSTAE	['Comedy', 'Drama', 'Romance']
2463	tt0096486	Young Einstein	Returning Home Scene	1990.0	IkVavN1lo9E	['Comedy']
2464	tt0089822	Police Academy 2	Loud Lunch Scene	1985.0	3EIqxstBVCs	['Comedy']
2465	tt1578275	The Dilemma	Honesty Scene	2011.0	uR7yS87K1tA	['Comedy', 'Drama']
2466	tt0106701	Dennis the Menace	A Apple Scene	1993.0	KQDbtR9Z-zo	['Comedy']
2467	tt0102303	Life Stinks	Am I Interrupting? Scene	1991.0	pS-KE1LXpXU	['Comedy']
2468	tt0344510	A Very Long Engagement	Mathilde's Story	2004.0	DYfo3nt-O_U	['Drama', 'Romance']
2469	tt1528854	Daddy's Home	Bedtime Stories Scene	2015.0	3OFda9AT-U4	['Comedy']
2470	tt1038686	Legion	They're Here	2010.0	69ux9TSbEKk	['Action', 'Adventure']
2471	tt0093822	Raising Arizona	A Vision From Hell	1987.0	CQ67ZyZtKjU	['Comedy', 'Crime']
2472	tt0104231	Far and Away	This Land Is Mine!	1992.0	WULhkipzltU	['Adventure', 'Drama', 'Romance']
2473	tt0371246	Spanglish	Good Guy, Bad Guy Scene	2004.0	nO7qxQsQK44	['Comedy', 'Drama', 'Romance']
2474	tt0061452	Casino Royale	Evelyn is Tortured Scene	1967.0	OqgFY6ZhOfQ	['Comedy']
2475	tt0245562	Windtalkers	Farewell, Home	2002.0	IwC3OUA8_s0	['Action', 'Drama']
2476	tt0094291	Wall Street	Money Never Sleeps	1987.0	sLAan2iZs_Y	['Crime', 'Drama']
2477	tt0084602	Rocky III	I Pity the Fool	1982.0	CJKeL-ziA_A	['Drama']
2478	tt1605630	American Reunion	There Are Services	2012.0	5Xbdu0wnun4	['Comedy']
2479	tt0219653	Dracula 2000	Resurrection	2000.0	dejp7HK8Owc	['Action', 'Horror']
2480	tt0191133	The Fighting Temptations	Sally's Dying Wish	2003.0	WI00FLWTRrY	['Comedy', 'Drama']
2481	tt1430626	The Pirates! Band of Misfits	Attacking Charles Darwin	2012.0	KLIB40d6Pz8	['Adventure', 'Comedy']
2482	tt0120841	Species II	Killing the Monster	1998.0	o7_kf3hUg30	['Action', 'Horror']
2483	tt0805564	Lars and the Real Girl	We Do It for You	2007.0	wSdltnqDWV0	['Comedy', 'Drama', 'Romance']
2484	tt0388125	In Her Shoes	Rose Finds Maggie	2005.0	6sMjSp6yOBY	['Comedy', 'Drama', 'Romance']
2485	tt0103596	3 Ninjas	Pizza for the Heroes	1992.0	ReFW-5bgoCI	['Action', 'Comedy']
2486	tt0086999	Breakin' 2: Electric Boogaloo	Dancing on the Ceiling	1984.0	PZ93GNHBHsE	['Comedy', 'Drama']
2487	tt0077745	Invasion of the Body Snatchers	Dog-Man Pod	1978.0	ktEW65QQFgQ	['Horror']
2488	tt0117666	Sling Blade	Welcome to Our Humble Home	1996.0	PJ1i0HuBXPg	['Drama']
2489	tt0310281	A Mighty Wind	Witches in Nature's Colors	2003.0	ojiHA64n6iw	['Comedy']
2490	tt0427229	Failure to Launch	Tripp Exposes the Plan	2006.0	OJVDP7FaiqI	['Comedy', 'Romance']
2491	tt0055871	The Counterfeit Traitor	I Don't Do Business with Jews	1962.0	UlsRjhvfKJY	['Drama', 'Thriller']
2492	tt0169547	American Beauty	The Colonel's Kiss	1999.0	22VmzX35pvM	['Drama']
2493	tt0388125	In Her Shoes	Maggie's Surprise	2005.0	Yd1Bx8u7Om4	['Comedy', 'Drama', 'Romance']
2494	tt0283897	Assassination Tango	The Gift	2002.0	F6Y4Vd970zw	['Crime', 'Drama', 'Romance']
2495	tt0102388	The Man in the Moon	Wild Ride Scene	1991.0	HYWSAtLFgXg	['Drama', 'Romance']
2496	tt0109676	Drop Zone	Mayday!	1994.0	3gCyObtqSEo	['Action', 'Adventure', 'Thriller']
2497	tt0424095	Flushed Away	Down The Toilet Scene	2006.0	cbN7TQSGYlI	['Adventure', 'Comedy']
2498	tt0229440	Hellraiser: Inferno	Cowboys and Demons	2000.0	8O06gqOG3fE	['Crime', 'Horror']
2499	tt0106677	Dazed and Confused	The Emporium	1993.0	d8WHOiQZGok	['Comedy']
2500	tt0327056	Mystic River	Admit What You Did	2003.0	IGlBlA7Vr0M	['Crime', 'Drama']
2501	tt0084917	The World According to Garp	Flying with Dad	1982.0	ypw7AA7tf-4	['Comedy', 'Drama']
2502	tt1074638	Skyfall	In the Dragon's Den	2012.0	m5p1wM1ZHQ0	['Action', 'Adventure', 'Thriller']
2503	tt0414387	Pride & Prejudice	Lady Catherine's Interrogation	2005.0	ONaPfzjl8qc	['Drama', 'Romance']
2504	tt0116282	Fargo	Pancakes Scene	1996.0	MY5NspwaVgk	['Crime', 'Drama', 'Thriller']
2505	tt0395972	North Country	What Was I Supposed to Do?	2005.0	YJLeJG_bG1M	['Drama']
2506	tt0089927	Rocky IV	Drago Goes Down	1985.0	bbVqciFRioA	['Drama']
2507	tt1220634	Resident Evil: Afterlife	Axe Man	2010.0	zG0CfU1YnNQ	['Action', 'Adventure', 'Horror']
2508	tt0120888	The Wedding Singer	Grow Old With You	1998.0	TPsW2FYprfI	['Comedy', 'Romance']
2509	tt0795461	Scary Movie 5	Girl on Teddy Experience Scene	2013.0	YwzGw_SMwAc	['Comedy']
2510	tt0457572	Fido	Zombie Troubles Scene	2006.0	CfsveeSvZNw	['Comedy', 'Drama', 'Horror']
2511	tt0816711	World War Z	Zombie Camouflage	2013.0	PAkRrp46SBE	['Action', 'Adventure', 'Horror']
2512	tt1119646	The Hangover	Stolen Police Car	2009.0	OkIYOU1ObYU	['Comedy']
2513	tt0085959	The Meaning of Life	What's It All About?	1983.0	WQEkAbLJ5L8	['Comedy']
2514	tt0811138	The Love Guru	Smuggling a Schnauzer	2008.0	7HHCL1eRdVo	['Comedy', 'Romance']
2515	tt0266489	Duplex	Booby Trap Backfire	2003.0	EBkacU72QM4	['Comedy']
2516	tt0120577	54	Socialites	1998.0	Y0FAYOIt-VQ	['Drama']
2517	tt0029947	Bringing Up Baby	Dinner with a Loon	1938.0	5h8EbDuS0so	['Comedy', 'Romance']
2518	tt0108071	The Secret Garden	Martha the Servant	1993.0	1ESVngpn1aA	['Drama']
2519	tt0469623	Things We Lost in the Fire	You Are Beautiful	2007.0	p6LXVK9rPbw	['Drama']
2520	tt0386588	Hitch	Allegra Reaches Out	2005.0	QnyzZbrrh9M	['Comedy', 'Romance']
2521	tt0274812	Secretary	Bend Over	2002.0	L5Yu-IGx0-4	['Comedy', 'Drama', 'Romance']
2522	tt0099423	Die Hard 2	Military Funeral Scene	1990.0	jZiR9MHumCk	['Action', 'Thriller']
2523	tt0324127	Suspect Zero	A String of Serial Killers	2004.0	njlI82MV0gk	['Crime', 'Horror']
2524	tt0063829	Yours, Mine and Ours	Monkey in the Middle Scene	1968.0	mvH6IhKpehk	['Comedy']
2525	tt0469641	World Trade Center	Collapse	2006.0	lPCt2BBqR2k	['Drama', 'Thriller']
2526	tt0421729	Big Momma's House 2	Hot Rock Massage Scene	2006.0	le6AAhqa_8U	['Comedy', 'Crime']
2527	tt0120693	Half Baked	Scarface's Plan	1998.0	XLScUvabSr4	['Comedy', 'Crime']
2528	tt0830558	Next	Beating the House	2007.0	MpXp07KfSFI	['Crime', 'Drama', 'Horror']
2529	tt0384642	Kicking & Screaming	Kicked Out	2005.0	Ozpkzjl-oCU	['Comedy', 'Romance']
2530	tt0822832	Marley & Me	How Marley Got His Name	2008.0	2jgk4c5V3b4	['Comedy', 'Drama']
2531	tt0053291	Some Like It Hot	How the Other Half Lives	1959.0	h55rTtbCy7o	['Comedy', 'Romance']
2532	tt0086200	Risky Business	Porsche Getaway	1983.0	8O8_FMhW9dY	['Comedy', 'Crime', 'Drama']
2533	tt0049414	A Kiss Before Dying	A Murderer Revealed	1956.0	3SessG74yMk	['Crime']
2534	tt0416212	The Secret Life of Bees	Send the Bees Love	2008.0	NUdXYkBhHkQ	['Drama']
2535	tt0981227	Nick and Norah's Infinite Playlist	A Message for Norah	2008.0	AyodiwWneu8	['Comedy', 'Drama']
2536	tt0056869	The Birds	Trapped in a Phone Booth	1963.0	D15HPy4x73g	['Drama', 'Horror']
2537	tt0446029	Scott Pilgrim vs. the World	Laters!	2010.0	IRvVdVENFmo	['Action', 'Comedy']
2538	tt0110366	The Little Rascals	L.O.V.E. Scene	1994.0	tNvDa9kTDUw	['Comedy', 'Romance']
2539	tt0118655	Austin Powers: International Man of Mystery	Dr. Evil Meets Scott	1997.0	ZywVV0T5DcA	['Adventure', 'Comedy']
2540	tt0093756	Police Academy 4	Burn, Rinse, Repeat Scene	1987.0	hxi06yeErvk	['Comedy', 'Crime']
2541	tt0479952	Madagascar: Escape 2 Africa	Penguin Plane Crash Scene	2008.0	9F3iBMYvQOs	['Adventure', 'Comedy']
2542	tt0400717	Open Season	You Are Home Scene	-1.0	agrpQQWiX48	['Adventure', 'Comedy']
2543	tt0047396	Rear Window	Up the Stairs	1954.0	t8eNpwLPwog	['Thriller']
2544	tt0343660	50 First Dates	Ula Takes a Beating	2004.0	v-fwHV86PgY	['Comedy', 'Drama', 'Romance']
2545	tt0390022	Friday Night Lights	You're Gonna Seriously Fly, Son	2004.0	zi-vtjCN9Rw	['Action', 'Drama']
2546	tt0068309	Boxcar Bertha	Train Robbers	1972.0	Fnvug-nXPYg	['Crime', 'Drama', 'Romance']
2547	tt0810819	The Danish Girl	Different From Most Girls Scene	-1.0	8p6L3Vl8ezA	['Drama', 'Romance']
2548	tt0468569	The Dark Knight	Why So Serious?	2008.0	jrIc1SlA7O8	['Action', 'Crime', 'Drama']
2549	tt0441773	Kung Fu Panda	Tai Lung's Escape Scene	2008.0	UsZNj9srzR8	['Action', 'Adventure']
2550	tt0425061	Get Smart	Golf Course Gauntlet	2008.0	6GN20jud6MI	['Action', 'Adventure', 'Comedy']
2551	tt0106677	Dazed and Confused	Gilligan's Island Fantasy	1993.0	MbRhuUtKHV4	['Comedy']
2552	tt0120737	The Ring	Samara Comes to You	2002.0	hpb2-ZOzc_o	['Action', 'Adventure', 'Drama']
2553	tt0112818	Dead Man Walking	Lethal Injection Scene	1995.0	ryqyAX_lA7w	['Crime', 'Drama']
2554	tt0440963	The Bourne Ultimatum	Bourne vs. Desh	2007.0	uLt7lXDCHQ0	['Action', 'Thriller']
2555	tt0477347	Night at the Museum	Dum Dum Give Me Gum Gum	2006.0	nAgSecmB9lM	['Adventure', 'Comedy']
2556	tt1051904	Goosebumps	Silver Fillings	2015.0	c0-3FQ-_SAg	['Adventure', 'Comedy']
2557	tt0401420	Fierce People	Caught in the Act Scene	2005.0	-CSIqCS1WIk	['Drama', 'Thriller']
2558	tt0358273	Walk the Line	June Says Yes	2005.0	dvloIUSHogs	['Drama']
2559	tt0116191	Emma	Three Things Very Dull Indeed	1996.0	YO2-9VWwiUI	['Comedy', 'Drama', 'Romance']
2560	tt0238380	Equilibrium	Cleric Practice	2002.0	COhtZbBhOYU	['Action', 'Drama']
2561	tt0061452	Casino Royale	Evelyn is Tortured Scene	1967.0	OqgFY6ZhOfQ	['Comedy']
2562	tt0102011	He Said, She Said	Typical Guy	1991.0	-dzyuUNTwUo	['Comedy', 'Drama', 'Romance']
2563	tt0070909	Westworld	Draw	1973.0	fsMC6d8DeMo	['Action', 'Thriller']
2564	tt0084707	Sophie's Choice	I Can't Choose!	1982.0	R2Dxx3_iF14	['Drama', 'Romance']
2565	tt0112642	Casper	Crossing Over	1995.0	uA7BbE1cF2U	['Comedy']
2566	tt0093200	Hollywood Shuffle	The Greatest Actor Ever	1987.0	GxMoPTqev8g	['Comedy']
2567	tt0117107	Mulholland Falls	The L.A. Way Scene	1996.0	31LlQhZmSYs	['Crime', 'Drama']
2568	tt1091722	Adventureland	You Are Hired	2009.0	BgDmIxfkPFE	['Comedy', 'Drama', 'Romance']
2569	tt1571249	The Skeleton Twins	Laughing Gas	2014.0	5X_mnh-S0pU	['Comedy', 'Drama', 'Romance']
2570	tt0215750	Enemy at the Gates	Danilov's Sacrifice	2001.0	93tR96egox4	['Drama']
2571	tt0859163	The Mummy: Tomb of the Dragon Emperor	The Emperor Is Dead	2008.0	GiRyIbJ7IFg	['Action', 'Horror']
2572	tt0452608	Death Race	Jensen Fights Pachenko	2008.0	k8zDVhc4XPs	['Action', 'Thriller']
2573	tt0770810	How She Move	Do Some Damage	2007.0	GAEBkpl1cIQ	['Drama']
2574	tt0079540	Meatballs	The Swiss Trained Me to Kill	1979.0	rCHGzxSBn-c	['Comedy']
2575	tt0069897	Coffy	King's Last Ride	1973.0	tTrgUKsKetY	['Action', 'Crime', 'Thriller']
2576	tt0443489	Dreamgirls	I'm Not Going	2006.0	QZO_QFM5j_I	['Drama']
2577	tt0107983	Romeo Is Bleeding	More Risk More Pay	1993.0	GiykTnvV8Mo	['Crime', 'Drama', 'Romance']
2578	tt0445934	Blades of Glory	Let's Kick Some Ice	2007.0	sDsoiCkKuZY	['Comedy']
2579	tt0089175	Fright Night	You Don't Have to Be Afraid of Me Scene	1985.0	MBqT-UEySlI	['Horror', 'Thriller']
2580	tt0815236	She's Out of My League	Not Wearing Underwear	2010.0	b0SfZ4LMV98	['Comedy', 'Romance']
2581	tt0117571	Scream	How to Survive a Horror Movie Scene	1996.0	mvLpbHKV1_8	['Horror']
2582	tt0096787	All Dogs Go to Heaven	Let's Make Music Together	1989.0	27U6dyYE9rA	['Comedy', 'Drama']
2583	tt0332452	Troy	Hector Kills Achilles?	2004.0	r2ucpHgHo1g	['Drama']
2584	tt0112697	Clueless	Physical Education	1995.0	TDrGHP9Z8vw	['Comedy', 'Romance']
