Unnamed: 0	path	genre	Act_Adv	Thr_Hor_Cri
8200	frames\Action_Drama\QhZbpE7mdoU\1426.jpg	Act_Adv	1	0
8201	frames\Action_Drama\QhZbpE7mdoU\1656.jpg	Act_Adv	1	0
8201	frames/Action_Drama/QhZbpE7mdoU/1656_aug.jpg	Act_Adv	1	0
8202	frames\Action_Drama\QhZbpE7mdoU\1886.jpg	Act_Adv	1	0
8203	frames\Action_Drama\QhZbpE7mdoU\276.jpg	Act_Adv	1	0
8204	frames\Action_Drama\QhZbpE7mdoU\46.jpg	Act_Adv	1	0
8205	frames\Action_Drama\QhZbpE7mdoU\506.jpg	Act_Adv	1	0
8206	frames\Action_Drama\QhZbpE7mdoU\736.jpg	Act_Adv	1	0
8207	frames\Action_Drama\QhZbpE7mdoU\966.jpg	Act_Adv	1	0
8208	frames\Action_Drama\qiVy40O1_Lc\1196.jpg	Act_Adv	1	0
8209	frames\Action_Drama\qiVy40O1_Lc\276.jpg	Act_Adv	1	0
8210	frames\Action_Drama\qiVy40O1_Lc\46.jpg	Act_Adv	1	0
8211	frames\Action_Drama\qiVy40O1_Lc\506.jpg	Act_Adv	1	0
8212	frames\Action_Drama\qiVy40O1_Lc\736.jpg	Act_Adv	1	0
8213	frames\Action_Drama\qiVy40O1_Lc\966.jpg	Act_Adv	1	0
8214	frames\Action_Drama\QJwdXqGBEPQ\1196.jpg	Act_Adv	1	0
8214	frames/Action_Drama/QJwdXqGBEPQ/1196_aug.jpg	Act_Adv	1	0
8215	frames\Action_Drama\QJwdXqGBEPQ\1426.jpg	Act_Adv	1	0
8216	frames\Action_Drama\QJwdXqGBEPQ\1656.jpg	Act_Adv	1	0
8217	frames\Action_Drama\QJwdXqGBEPQ\1886.jpg	Act_Adv	1	0
8218	frames\Action_Drama\QJwdXqGBEPQ\2116.jpg	Act_Adv	1	0
8219	frames\Action_Drama\QJwdXqGBEPQ\2346.jpg	Act_Adv	1	0
8220	frames\Action_Drama\QJwdXqGBEPQ\2576.jpg	Act_Adv	1	0
8221	frames\Action_Drama\QJwdXqGBEPQ\276.jpg	Act_Adv	1	0
8221	frames/Action_Drama/QJwdXqGBEPQ/276_aug.jpg	Act_Adv	1	0
8222	frames\Action_Drama\QJwdXqGBEPQ\2806.jpg	Act_Adv	1	0
8223	frames\Action_Drama\QJwdXqGBEPQ\3036.jpg	Act_Adv	1	0
8224	frames\Action_Drama\QJwdXqGBEPQ\3266.jpg	Act_Adv	1	0
8225	frames\Action_Drama\QJwdXqGBEPQ\3496.jpg	Act_Adv	1	0
8226	frames\Action_Drama\QJwdXqGBEPQ\3726.jpg	Act_Adv	1	0
8227	frames\Action_Drama\QJwdXqGBEPQ\3956.jpg	Act_Adv	1	0
8228	frames\Action_Drama\QJwdXqGBEPQ\4186.jpg	Act_Adv	1	0
8229	frames\Action_Drama\QJwdXqGBEPQ\46.jpg	Act_Adv	1	0
8230	frames\Action_Drama\QJwdXqGBEPQ\506.jpg	Act_Adv	1	0
8231	frames\Action_Drama\QJwdXqGBEPQ\736.jpg	Act_Adv	1	0
8232	frames\Action_Drama\QJwdXqGBEPQ\966.jpg	Act_Adv	1	0
8232	frames/Action_Drama/QJwdXqGBEPQ/966_aug.jpg	Act_Adv	1	0
8233	frames\Action_Drama\QrmQqEg4isU\1196.jpg	Act_Adv	1	0
8234	frames\Action_Drama\QrmQqEg4isU\1426.jpg	Act_Adv	1	0
8235	frames\Action_Drama\QrmQqEg4isU\1656.jpg	Act_Adv	1	0
8236	frames\Action_Drama\QrmQqEg4isU\1886.jpg	Act_Adv	1	0
8237	frames\Action_Drama\QrmQqEg4isU\2116.jpg	Act_Adv	1	0
8238	frames\Action_Drama\QrmQqEg4isU\2346.jpg	Act_Adv	1	0
8239	frames\Action_Drama\QrmQqEg4isU\276.jpg	Act_Adv	1	0
8240	frames\Action_Drama\QrmQqEg4isU\46.jpg	Act_Adv	1	0
8241	frames\Action_Drama\QrmQqEg4isU\506.jpg	Act_Adv	1	0
8242	frames\Action_Drama\QrmQqEg4isU\736.jpg	Act_Adv	1	0
8243	frames\Action_Drama\QrmQqEg4isU\966.jpg	Act_Adv	1	0
8244	frames\Action_Drama\RxhenI5eUDI\1196.jpg	Act_Adv	1	0
8245	frames\Action_Drama\RxhenI5eUDI\1426.jpg	Act_Adv	1	0
8246	frames\Action_Drama\RxhenI5eUDI\1656.jpg	Act_Adv	1	0
8247	frames\Action_Drama\RxhenI5eUDI\1886.jpg	Act_Adv	1	0
8248	frames\Action_Drama\RxhenI5eUDI\2116.jpg	Act_Adv	1	0
8249	frames\Action_Drama\RxhenI5eUDI\2346.jpg	Act_Adv	1	0
8250	frames\Action_Drama\RxhenI5eUDI\2576.jpg	Act_Adv	1	0
8251	frames\Action_Drama\RxhenI5eUDI\276.jpg	Act_Adv	1	0
8252	frames\Action_Drama\RxhenI5eUDI\2806.jpg	Act_Adv	1	0
8252	frames/Action_Drama/RxhenI5eUDI/2806_aug.jpg	Act_Adv	1	0
8253	frames\Action_Drama\RxhenI5eUDI\3036.jpg	Act_Adv	1	0
8254	frames\Action_Drama\RxhenI5eUDI\3266.jpg	Act_Adv	1	0
8254	frames/Action_Drama/RxhenI5eUDI/3266_aug.jpg	Act_Adv	1	0
8255	frames\Action_Drama\RxhenI5eUDI\46.jpg	Act_Adv	1	0
8256	frames\Action_Drama\RxhenI5eUDI\506.jpg	Act_Adv	1	0
8257	frames\Action_Drama\RxhenI5eUDI\736.jpg	Act_Adv	1	0
8258	frames\Action_Drama\RxhenI5eUDI\966.jpg	Act_Adv	1	0
8259	frames\Action_Drama\S9LRWazyNC0\1196.jpg	Act_Adv	1	0
8260	frames\Action_Drama\S9LRWazyNC0\1426.jpg	Act_Adv	1	0
8261	frames\Action_Drama\S9LRWazyNC0\1656.jpg	Act_Adv	1	0
8262	frames\Action_Drama\S9LRWazyNC0\1886.jpg	Act_Adv	1	0
8263	frames\Action_Drama\S9LRWazyNC0\2116.jpg	Act_Adv	1	0
8264	frames\Action_Drama\S9LRWazyNC0\2346.jpg	Act_Adv	1	0
8265	frames\Action_Drama\S9LRWazyNC0\2576.jpg	Act_Adv	1	0
8266	frames\Action_Drama\S9LRWazyNC0\276.jpg	Act_Adv	1	0
8267	frames\Action_Drama\S9LRWazyNC0\46.jpg	Act_Adv	1	0
8268	frames\Action_Drama\S9LRWazyNC0\506.jpg	Act_Adv	1	0
8269	frames\Action_Drama\S9LRWazyNC0\736.jpg	Act_Adv	1	0
8270	frames\Action_Drama\S9LRWazyNC0\966.jpg	Act_Adv	1	0
8271	frames\Action_Drama\SooANfD9sWc\1196.jpg	Act_Adv	1	0
8272	frames\Action_Drama\SooANfD9sWc\1426.jpg	Act_Adv	1	0
8273	frames\Action_Drama\SooANfD9sWc\1656.jpg	Act_Adv	1	0
8273	frames/Action_Drama/SooANfD9sWc/1656_aug.jpg	Act_Adv	1	0
8274	frames\Action_Drama\SooANfD9sWc\1886.jpg	Act_Adv	1	0
8274	frames/Action_Drama/SooANfD9sWc/1886_aug.jpg	Act_Adv	1	0
8275	frames\Action_Drama\SooANfD9sWc\2116.jpg	Act_Adv	1	0
8276	frames\Action_Drama\SooANfD9sWc\2346.jpg	Act_Adv	1	0
8277	frames\Action_Drama\SooANfD9sWc\2576.jpg	Act_Adv	1	0
8278	frames\Action_Drama\SooANfD9sWc\276.jpg	Act_Adv	1	0
8279	frames\Action_Drama\SooANfD9sWc\46.jpg	Act_Adv	1	0
8280	frames\Action_Drama\SooANfD9sWc\506.jpg	Act_Adv	1	0
8281	frames\Action_Drama\SooANfD9sWc\736.jpg	Act_Adv	1	0
8282	frames\Action_Drama\SooANfD9sWc\966.jpg	Act_Adv	1	0
8283	frames\Action_Drama\sxo7GjhsghQ\1196.jpg	Act_Adv	1	0
8284	frames\Action_Drama\sxo7GjhsghQ\1426.jpg	Act_Adv	1	0
8285	frames\Action_Drama\sxo7GjhsghQ\276.jpg	Act_Adv	1	0
8285	frames/Action_Drama/sxo7GjhsghQ/276_aug.jpg	Act_Adv	1	0
8286	frames\Action_Drama\sxo7GjhsghQ\46.jpg	Act_Adv	1	0
8287	frames\Action_Drama\sxo7GjhsghQ\506.jpg	Act_Adv	1	0
8288	frames\Action_Drama\sxo7GjhsghQ\736.jpg	Act_Adv	1	0
8289	frames\Action_Drama\sxo7GjhsghQ\966.jpg	Act_Adv	1	0
8290	frames\Action_Drama\T4WNCHc_MmQ\1196.jpg	Act_Adv	1	0
8291	frames\Action_Drama\T4WNCHc_MmQ\1426.jpg	Act_Adv	1	0
8292	frames\Action_Drama\T4WNCHc_MmQ\1656.jpg	Act_Adv	1	0
8293	frames\Action_Drama\T4WNCHc_MmQ\1886.jpg	Act_Adv	1	0
8293	frames/Action_Drama/T4WNCHc_MmQ/1886_aug.jpg	Act_Adv	1	0
8294	frames\Action_Drama\T4WNCHc_MmQ\2116.jpg	Act_Adv	1	0
8295	frames\Action_Drama\T4WNCHc_MmQ\2346.jpg	Act_Adv	1	0
8295	frames/Action_Drama/T4WNCHc_MmQ/2346_aug.jpg	Act_Adv	1	0
8296	frames\Action_Drama\T4WNCHc_MmQ\2576.jpg	Act_Adv	1	0
8297	frames\Action_Drama\T4WNCHc_MmQ\276.jpg	Act_Adv	1	0
8298	frames\Action_Drama\T4WNCHc_MmQ\2806.jpg	Act_Adv	1	0
8298	frames/Action_Drama/T4WNCHc_MmQ/2806_aug.jpg	Act_Adv	1	0
8299	frames\Action_Drama\T4WNCHc_MmQ\3036.jpg	Act_Adv	1	0
8300	frames\Action_Drama\T4WNCHc_MmQ\3266.jpg	Act_Adv	1	0
8300	frames/Action_Drama/T4WNCHc_MmQ/3266_aug.jpg	Act_Adv	1	0
8301	frames\Action_Drama\T4WNCHc_MmQ\46.jpg	Act_Adv	1	0
8302	frames\Action_Drama\T4WNCHc_MmQ\506.jpg	Act_Adv	1	0
8303	frames\Action_Drama\T4WNCHc_MmQ\736.jpg	Act_Adv	1	0
8304	frames\Action_Drama\T4WNCHc_MmQ\966.jpg	Act_Adv	1	0
8305	frames\Action_Drama\TcndF9QpYAU\1196.jpg	Act_Adv	1	0
8306	frames\Action_Drama\TcndF9QpYAU\1426.jpg	Act_Adv	1	0
8307	frames\Action_Drama\TcndF9QpYAU\1656.jpg	Act_Adv	1	0
8307	frames/Action_Drama/TcndF9QpYAU/1656_aug.jpg	Act_Adv	1	0
8308	frames\Action_Drama\TcndF9QpYAU\1886.jpg	Act_Adv	1	0
8308	frames/Action_Drama/TcndF9QpYAU/1886_aug.jpg	Act_Adv	1	0
8309	frames\Action_Drama\TcndF9QpYAU\2116.jpg	Act_Adv	1	0
8309	frames/Action_Drama/TcndF9QpYAU/2116_aug.jpg	Act_Adv	1	0
8310	frames\Action_Drama\TcndF9QpYAU\2346.jpg	Act_Adv	1	0
8311	frames\Action_Drama\TcndF9QpYAU\276.jpg	Act_Adv	1	0
8312	frames\Action_Drama\TcndF9QpYAU\46.jpg	Act_Adv	1	0
8313	frames\Action_Drama\TcndF9QpYAU\506.jpg	Act_Adv	1	0
8314	frames\Action_Drama\TcndF9QpYAU\736.jpg	Act_Adv	1	0
8315	frames\Action_Drama\TcndF9QpYAU\966.jpg	Act_Adv	1	0
8316	frames\Action_Drama\tCtZfBVS1Tg\1196.jpg	Act_Adv	1	0
8316	frames/Action_Drama/tCtZfBVS1Tg/1196_aug.jpg	Act_Adv	1	0
8317	frames\Action_Drama\tCtZfBVS1Tg\1426.jpg	Act_Adv	1	0
8318	frames\Action_Drama\tCtZfBVS1Tg\1656.jpg	Act_Adv	1	0
8319	frames\Action_Drama\tCtZfBVS1Tg\1886.jpg	Act_Adv	1	0
8320	frames\Action_Drama\tCtZfBVS1Tg\2116.jpg	Act_Adv	1	0
8321	frames\Action_Drama\tCtZfBVS1Tg\2346.jpg	Act_Adv	1	0
8322	frames\Action_Drama\tCtZfBVS1Tg\276.jpg	Act_Adv	1	0
8323	frames\Action_Drama\tCtZfBVS1Tg\46.jpg	Act_Adv	1	0
8324	frames\Action_Drama\tCtZfBVS1Tg\506.jpg	Act_Adv	1	0
8325	frames\Action_Drama\tCtZfBVS1Tg\736.jpg	Act_Adv	1	0
8326	frames\Action_Drama\tCtZfBVS1Tg\966.jpg	Act_Adv	1	0
8327	frames\Action_Drama\TJf9Pf9rjO4\1196.jpg	Act_Adv	1	0
8328	frames\Action_Drama\TJf9Pf9rjO4\1426.jpg	Act_Adv	1	0
8329	frames\Action_Drama\TJf9Pf9rjO4\1656.jpg	Act_Adv	1	0
8330	frames\Action_Drama\TJf9Pf9rjO4\1886.jpg	Act_Adv	1	0
8331	frames\Action_Drama\TJf9Pf9rjO4\2116.jpg	Act_Adv	1	0
8332	frames\Action_Drama\TJf9Pf9rjO4\2346.jpg	Act_Adv	1	0
8333	frames\Action_Drama\TJf9Pf9rjO4\2576.jpg	Act_Adv	1	0
8334	frames\Action_Drama\TJf9Pf9rjO4\276.jpg	Act_Adv	1	0
8335	frames\Action_Drama\TJf9Pf9rjO4\2806.jpg	Act_Adv	1	0
8336	frames\Action_Drama\TJf9Pf9rjO4\46.jpg	Act_Adv	1	0
8337	frames\Action_Drama\TJf9Pf9rjO4\506.jpg	Act_Adv	1	0
8338	frames\Action_Drama\TJf9Pf9rjO4\736.jpg	Act_Adv	1	0
8339	frames\Action_Drama\TJf9Pf9rjO4\966.jpg	Act_Adv	1	0
8340	frames\Action_Drama\tPgwaQKNKRk\1196.jpg	Act_Adv	1	0
8341	frames\Action_Drama\tPgwaQKNKRk\1426.jpg	Act_Adv	1	0
8341	frames/Action_Drama/tPgwaQKNKRk/1426_aug.jpg	Act_Adv	1	0
8342	frames\Action_Drama\tPgwaQKNKRk\1656.jpg	Act_Adv	1	0
8342	frames/Action_Drama/tPgwaQKNKRk/1656_aug.jpg	Act_Adv	1	0
8343	frames\Action_Drama\tPgwaQKNKRk\1886.jpg	Act_Adv	1	0
8343	frames/Action_Drama/tPgwaQKNKRk/1886_aug.jpg	Act_Adv	1	0
8344	frames\Action_Drama\tPgwaQKNKRk\2116.jpg	Act_Adv	1	0
8345	frames\Action_Drama\tPgwaQKNKRk\2346.jpg	Act_Adv	1	0
8346	frames\Action_Drama\tPgwaQKNKRk\2576.jpg	Act_Adv	1	0
8347	frames\Action_Drama\tPgwaQKNKRk\276.jpg	Act_Adv	1	0
8347	frames/Action_Drama/tPgwaQKNKRk/276_aug.jpg	Act_Adv	1	0
8348	frames\Action_Drama\tPgwaQKNKRk\2806.jpg	Act_Adv	1	0
8349	frames\Action_Drama\tPgwaQKNKRk\46.jpg	Act_Adv	1	0
8350	frames\Action_Drama\tPgwaQKNKRk\506.jpg	Act_Adv	1	0
8351	frames\Action_Drama\tPgwaQKNKRk\736.jpg	Act_Adv	1	0
8352	frames\Action_Drama\tPgwaQKNKRk\966.jpg	Act_Adv	1	0
8353	frames\Action_Drama\tWuBw5082gI\1196.jpg	Act_Adv	1	0
8354	frames\Action_Drama\tWuBw5082gI\1426.jpg	Act_Adv	1	0
8355	frames\Action_Drama\tWuBw5082gI\1656.jpg	Act_Adv	1	0
8356	frames\Action_Drama\tWuBw5082gI\1886.jpg	Act_Adv	1	0
8357	frames\Action_Drama\tWuBw5082gI\2116.jpg	Act_Adv	1	0
8358	frames\Action_Drama\tWuBw5082gI\2346.jpg	Act_Adv	1	0
8359	frames\Action_Drama\tWuBw5082gI\2576.jpg	Act_Adv	1	0
8360	frames\Action_Drama\tWuBw5082gI\276.jpg	Act_Adv	1	0
8361	frames\Action_Drama\tWuBw5082gI\2806.jpg	Act_Adv	1	0
8362	frames\Action_Drama\tWuBw5082gI\3036.jpg	Act_Adv	1	0
8363	frames\Action_Drama\tWuBw5082gI\3266.jpg	Act_Adv	1	0
8364	frames\Action_Drama\tWuBw5082gI\3496.jpg	Act_Adv	1	0
8365	frames\Action_Drama\tWuBw5082gI\46.jpg	Act_Adv	1	0
8366	frames\Action_Drama\tWuBw5082gI\506.jpg	Act_Adv	1	0
8367	frames\Action_Drama\tWuBw5082gI\736.jpg	Act_Adv	1	0
8368	frames\Action_Drama\tWuBw5082gI\966.jpg	Act_Adv	1	0
8369	frames\Action_Drama\T_HWlDa9t6o\1196.jpg	Act_Adv	1	0
8370	frames\Action_Drama\T_HWlDa9t6o\1426.jpg	Act_Adv	1	0
8371	frames\Action_Drama\T_HWlDa9t6o\1656.jpg	Act_Adv	1	0
8372	frames\Action_Drama\T_HWlDa9t6o\1886.jpg	Act_Adv	1	0
8373	frames\Action_Drama\T_HWlDa9t6o\2116.jpg	Act_Adv	1	0
8374	frames\Action_Drama\T_HWlDa9t6o\2346.jpg	Act_Adv	1	0
8375	frames\Action_Drama\T_HWlDa9t6o\2576.jpg	Act_Adv	1	0
8376	frames\Action_Drama\T_HWlDa9t6o\276.jpg	Act_Adv	1	0
8377	frames\Action_Drama\T_HWlDa9t6o\46.jpg	Act_Adv	1	0
8378	frames\Action_Drama\T_HWlDa9t6o\506.jpg	Act_Adv	1	0
8379	frames\Action_Drama\T_HWlDa9t6o\736.jpg	Act_Adv	1	0
8380	frames\Action_Drama\T_HWlDa9t6o\966.jpg	Act_Adv	1	0
8381	frames\Action_Drama\UdT8lSEVHZU\1196.jpg	Act_Adv	1	0
8382	frames\Action_Drama\UdT8lSEVHZU\1426.jpg	Act_Adv	1	0
8383	frames\Action_Drama\UdT8lSEVHZU\1656.jpg	Act_Adv	1	0
8384	frames\Action_Drama\UdT8lSEVHZU\1886.jpg	Act_Adv	1	0
8385	frames\Action_Drama\UdT8lSEVHZU\2116.jpg	Act_Adv	1	0
8386	frames\Action_Drama\UdT8lSEVHZU\2346.jpg	Act_Adv	1	0
8387	frames\Action_Drama\UdT8lSEVHZU\2576.jpg	Act_Adv	1	0
8388	frames\Action_Drama\UdT8lSEVHZU\276.jpg	Act_Adv	1	0
8389	frames\Action_Drama\UdT8lSEVHZU\2806.jpg	Act_Adv	1	0
8390	frames\Action_Drama\UdT8lSEVHZU\3036.jpg	Act_Adv	1	0
8391	frames\Action_Drama\UdT8lSEVHZU\3266.jpg	Act_Adv	1	0
8392	frames\Action_Drama\UdT8lSEVHZU\3496.jpg	Act_Adv	1	0
8392	frames/Action_Drama/UdT8lSEVHZU/3496_aug.jpg	Act_Adv	1	0
8393	frames\Action_Drama\UdT8lSEVHZU\3726.jpg	Act_Adv	1	0
8394	frames\Action_Drama\UdT8lSEVHZU\3956.jpg	Act_Adv	1	0
8395	frames\Action_Drama\UdT8lSEVHZU\4186.jpg	Act_Adv	1	0
8396	frames\Action_Drama\UdT8lSEVHZU\4416.jpg	Act_Adv	1	0
8397	frames\Action_Drama\UdT8lSEVHZU\46.jpg	Act_Adv	1	0
8398	frames\Action_Drama\UdT8lSEVHZU\506.jpg	Act_Adv	1	0
8398	frames/Action_Drama/UdT8lSEVHZU/506_aug.jpg	Act_Adv	1	0
8399	frames\Action_Drama\UdT8lSEVHZU\736.jpg	Act_Adv	1	0
8400	frames\Action_Drama\UdT8lSEVHZU\966.jpg	Act_Adv	1	0
8400	frames/Action_Drama/UdT8lSEVHZU/966_aug.jpg	Act_Adv	1	0
8401	frames\Action_Drama\UniUFSan3Bg\1196.jpg	Act_Adv	1	0
8401	frames/Action_Drama/UniUFSan3Bg/1196_aug.jpg	Act_Adv	1	0
8402	frames\Action_Drama\UniUFSan3Bg\1426.jpg	Act_Adv	1	0
8403	frames\Action_Drama\UniUFSan3Bg\1656.jpg	Act_Adv	1	0
8404	frames\Action_Drama\UniUFSan3Bg\1886.jpg	Act_Adv	1	0
8405	frames\Action_Drama\UniUFSan3Bg\2116.jpg	Act_Adv	1	0
8406	frames\Action_Drama\UniUFSan3Bg\2346.jpg	Act_Adv	1	0
8407	frames\Action_Drama\UniUFSan3Bg\2576.jpg	Act_Adv	1	0
8408	frames\Action_Drama\UniUFSan3Bg\276.jpg	Act_Adv	1	0
8409	frames\Action_Drama\UniUFSan3Bg\46.jpg	Act_Adv	1	0
8410	frames\Action_Drama\UniUFSan3Bg\506.jpg	Act_Adv	1	0
8411	frames\Action_Drama\UniUFSan3Bg\736.jpg	Act_Adv	1	0
8412	frames\Action_Drama\UniUFSan3Bg\966.jpg	Act_Adv	1	0
8412	frames/Action_Drama/UniUFSan3Bg/966_aug.jpg	Act_Adv	1	0
8413	frames\Action_Drama\VmT0mZH5ivo\1196.jpg	Act_Adv	1	0
8414	frames\Action_Drama\VmT0mZH5ivo\1426.jpg	Act_Adv	1	0
8415	frames\Action_Drama\VmT0mZH5ivo\1656.jpg	Act_Adv	1	0
8416	frames\Action_Drama\VmT0mZH5ivo\1886.jpg	Act_Adv	1	0
8417	frames\Action_Drama\VmT0mZH5ivo\2116.jpg	Act_Adv	1	0
8417	frames/Action_Drama/VmT0mZH5ivo/2116_aug.jpg	Act_Adv	1	0
8418	frames\Action_Drama\VmT0mZH5ivo\2346.jpg	Act_Adv	1	0
8419	frames\Action_Drama\VmT0mZH5ivo\2576.jpg	Act_Adv	1	0
8420	frames\Action_Drama\VmT0mZH5ivo\276.jpg	Act_Adv	1	0
8421	frames\Action_Drama\VmT0mZH5ivo\2806.jpg	Act_Adv	1	0
8422	frames\Action_Drama\VmT0mZH5ivo\3036.jpg	Act_Adv	1	0
8423	frames\Action_Drama\VmT0mZH5ivo\3266.jpg	Act_Adv	1	0
8424	frames\Action_Drama\VmT0mZH5ivo\3496.jpg	Act_Adv	1	0
8424	frames/Action_Drama/VmT0mZH5ivo/3496_aug.jpg	Act_Adv	1	0
8425	frames\Action_Drama\VmT0mZH5ivo\3726.jpg	Act_Adv	1	0
8426	frames\Action_Drama\VmT0mZH5ivo\3956.jpg	Act_Adv	1	0
8427	frames\Action_Drama\VmT0mZH5ivo\4186.jpg	Act_Adv	1	0
8428	frames\Action_Drama\VmT0mZH5ivo\4416.jpg	Act_Adv	1	0
8429	frames\Action_Drama\VmT0mZH5ivo\46.jpg	Act_Adv	1	0
8430	frames\Action_Drama\VmT0mZH5ivo\506.jpg	Act_Adv	1	0
8431	frames\Action_Drama\VmT0mZH5ivo\736.jpg	Act_Adv	1	0
8432	frames\Action_Drama\VmT0mZH5ivo\966.jpg	Act_Adv	1	0
8433	frames\Action_Drama\vOQ211AFtLU\1196.jpg	Act_Adv	1	0
8434	frames\Action_Drama\vOQ211AFtLU\1426.jpg	Act_Adv	1	0
8435	frames\Action_Drama\vOQ211AFtLU\1656.jpg	Act_Adv	1	0
8436	frames\Action_Drama\vOQ211AFtLU\1886.jpg	Act_Adv	1	0
8437	frames\Action_Drama\vOQ211AFtLU\2116.jpg	Act_Adv	1	0
8438	frames\Action_Drama\vOQ211AFtLU\2346.jpg	Act_Adv	1	0
8439	frames\Action_Drama\vOQ211AFtLU\276.jpg	Act_Adv	1	0
8440	frames\Action_Drama\vOQ211AFtLU\46.jpg	Act_Adv	1	0
8441	frames\Action_Drama\vOQ211AFtLU\506.jpg	Act_Adv	1	0
8442	frames\Action_Drama\vOQ211AFtLU\736.jpg	Act_Adv	1	0
8443	frames\Action_Drama\vOQ211AFtLU\966.jpg	Act_Adv	1	0
8444	frames\Action_Drama\VzonTHZSaq0\1196.jpg	Act_Adv	1	0
8445	frames\Action_Drama\VzonTHZSaq0\1426.jpg	Act_Adv	1	0
8446	frames\Action_Drama\VzonTHZSaq0\1656.jpg	Act_Adv	1	0
8447	frames\Action_Drama\VzonTHZSaq0\1886.jpg	Act_Adv	1	0
8448	frames\Action_Drama\VzonTHZSaq0\2116.jpg	Act_Adv	1	0
8449	frames\Action_Drama\VzonTHZSaq0\2346.jpg	Act_Adv	1	0
8450	frames\Action_Drama\VzonTHZSaq0\276.jpg	Act_Adv	1	0
8451	frames\Action_Drama\VzonTHZSaq0\46.jpg	Act_Adv	1	0
8452	frames\Action_Drama\VzonTHZSaq0\506.jpg	Act_Adv	1	0
8453	frames\Action_Drama\VzonTHZSaq0\736.jpg	Act_Adv	1	0
8454	frames\Action_Drama\VzonTHZSaq0\966.jpg	Act_Adv	1	0
8455	frames\Action_Drama\W0ZgTVoA0eY\1196.jpg	Act_Adv	1	0
8456	frames\Action_Drama\W0ZgTVoA0eY\1426.jpg	Act_Adv	1	0
8457	frames\Action_Drama\W0ZgTVoA0eY\1656.jpg	Act_Adv	1	0
8458	frames\Action_Drama\W0ZgTVoA0eY\1886.jpg	Act_Adv	1	0
8459	frames\Action_Drama\W0ZgTVoA0eY\2116.jpg	Act_Adv	1	0
8460	frames\Action_Drama\W0ZgTVoA0eY\276.jpg	Act_Adv	1	0
8461	frames\Action_Drama\W0ZgTVoA0eY\46.jpg	Act_Adv	1	0
8462	frames\Action_Drama\W0ZgTVoA0eY\506.jpg	Act_Adv	1	0
8463	frames\Action_Drama\W0ZgTVoA0eY\736.jpg	Act_Adv	1	0
8464	frames\Action_Drama\W0ZgTVoA0eY\966.jpg	Act_Adv	1	0
8464	frames/Action_Drama/W0ZgTVoA0eY/966_aug.jpg	Act_Adv	1	0
8465	frames\Action_Drama\wnfHqnaM0yI\1196.jpg	Act_Adv	1	0
8466	frames\Action_Drama\wnfHqnaM0yI\1426.jpg	Act_Adv	1	0
8467	frames\Action_Drama\wnfHqnaM0yI\1656.jpg	Act_Adv	1	0
8468	frames\Action_Drama\wnfHqnaM0yI\1886.jpg	Act_Adv	1	0
8469	frames\Action_Drama\wnfHqnaM0yI\276.jpg	Act_Adv	1	0
8469	frames/Action_Drama/wnfHqnaM0yI/276_aug.jpg	Act_Adv	1	0
8470	frames\Action_Drama\wnfHqnaM0yI\46.jpg	Act_Adv	1	0
8471	frames\Action_Drama\wnfHqnaM0yI\506.jpg	Act_Adv	1	0
8471	frames/Action_Drama/wnfHqnaM0yI/506_aug.jpg	Act_Adv	1	0
8472	frames\Action_Drama\wnfHqnaM0yI\736.jpg	Act_Adv	1	0
8472	frames/Action_Drama/wnfHqnaM0yI/736_aug.jpg	Act_Adv	1	0
8473	frames\Action_Drama\wnfHqnaM0yI\966.jpg	Act_Adv	1	0
8473	frames/Action_Drama/wnfHqnaM0yI/966_aug.jpg	Act_Adv	1	0
8474	frames\Action_Drama\wS9RtY8dVpo\1196.jpg	Act_Adv	1	0
8475	frames\Action_Drama\wS9RtY8dVpo\1426.jpg	Act_Adv	1	0
8476	frames\Action_Drama\wS9RtY8dVpo\1656.jpg	Act_Adv	1	0
8477	frames\Action_Drama\wS9RtY8dVpo\1886.jpg	Act_Adv	1	0
8478	frames\Action_Drama\wS9RtY8dVpo\2116.jpg	Act_Adv	1	0
8479	frames\Action_Drama\wS9RtY8dVpo\2346.jpg	Act_Adv	1	0
8480	frames\Action_Drama\wS9RtY8dVpo\276.jpg	Act_Adv	1	0
8481	frames\Action_Drama\wS9RtY8dVpo\46.jpg	Act_Adv	1	0
8481	frames/Action_Drama/wS9RtY8dVpo/46_aug.jpg	Act_Adv	1	0
8482	frames\Action_Drama\wS9RtY8dVpo\506.jpg	Act_Adv	1	0
8483	frames\Action_Drama\wS9RtY8dVpo\736.jpg	Act_Adv	1	0
8484	frames\Action_Drama\wS9RtY8dVpo\966.jpg	Act_Adv	1	0
8485	frames\Action_Drama\xc2Ctw8pGrc\1196.jpg	Act_Adv	1	0
8486	frames\Action_Drama\xc2Ctw8pGrc\1426.jpg	Act_Adv	1	0
8487	frames\Action_Drama\xc2Ctw8pGrc\1656.jpg	Act_Adv	1	0
8488	frames\Action_Drama\xc2Ctw8pGrc\1886.jpg	Act_Adv	1	0
8488	frames/Action_Drama/xc2Ctw8pGrc/1886_aug.jpg	Act_Adv	1	0
8489	frames\Action_Drama\xc2Ctw8pGrc\2116.jpg	Act_Adv	1	0
8490	frames\Action_Drama\xc2Ctw8pGrc\2346.jpg	Act_Adv	1	0
