	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
6037	frames\Action_Adventure\X_VSJfHiNPA\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6038	frames\Action_Adventure\X_VSJfHiNPA\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6039	frames\Action_Adventure\X_VSJfHiNPA\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6040	frames\Action_Adventure\X_VSJfHiNPA\3496.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6041	frames\Action_Adventure\X_VSJfHiNPA\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6042	frames\Action_Adventure\X_VSJfHiNPA\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6043	frames\Action_Adventure\X_VSJfHiNPA\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6044	frames\Action_Adventure\X_VSJfHiNPA\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6045	frames\Action_Adventure\y0DYykDLU0Y\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6046	frames\Action_Adventure\y0DYykDLU0Y\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6047	frames\Action_Adventure\y0DYykDLU0Y\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6048	frames\Action_Adventure\y0DYykDLU0Y\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6049	frames\Action_Adventure\y0DYykDLU0Y\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6050	frames\Action_Adventure\y0DYykDLU0Y\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6051	frames\Action_Adventure\y0DYykDLU0Y\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6052	frames\Action_Adventure\y0DYykDLU0Y\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6053	frames\Action_Adventure\y0DYykDLU0Y\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6054	frames\Action_Adventure\y0DYykDLU0Y\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6055	frames\Action_Adventure\y0DYykDLU0Y\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6056	frames\Action_Adventure\y0DYykDLU0Y\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6057	frames\Action_Adventure\Y6B9nkrSuMI\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6058	frames\Action_Adventure\Y6B9nkrSuMI\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6059	frames\Action_Adventure\Y6B9nkrSuMI\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6060	frames\Action_Adventure\Y6B9nkrSuMI\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6061	frames\Action_Adventure\Y6B9nkrSuMI\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6062	frames\Action_Adventure\Y6B9nkrSuMI\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6063	frames\Action_Adventure\Y6B9nkrSuMI\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6064	frames\Action_Adventure\Y6B9nkrSuMI\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6065	frames\Action_Adventure\Y6B9nkrSuMI\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6066	frames\Action_Adventure\Y6B9nkrSuMI\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6067	frames\Action_Adventure\Y6B9nkrSuMI\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6068	frames\Action_Adventure\Y6B9nkrSuMI\3496.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6069	frames\Action_Adventure\Y6B9nkrSuMI\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6070	frames\Action_Adventure\Y6B9nkrSuMI\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6071	frames\Action_Adventure\Y6B9nkrSuMI\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6072	frames\Action_Adventure\Y6B9nkrSuMI\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6073	frames\Action_Adventure\y7T5Ea-WGII\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6074	frames\Action_Adventure\y7T5Ea-WGII\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6075	frames\Action_Adventure\y7T5Ea-WGII\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6076	frames\Action_Adventure\y7T5Ea-WGII\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6077	frames\Action_Adventure\y7T5Ea-WGII\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6078	frames\Action_Adventure\y7T5Ea-WGII\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6079	frames\Action_Adventure\y7T5Ea-WGII\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6080	frames\Action_Adventure\y7T5Ea-WGII\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6081	frames\Action_Adventure\y7T5Ea-WGII\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6082	frames\Action_Adventure\y7T5Ea-WGII\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6083	frames\Action_Adventure\y7T5Ea-WGII\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6084	frames\Action_Adventure\y7T5Ea-WGII\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6085	frames\Action_Adventure\y7T5Ea-WGII\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6086	frames\Action_Adventure\y7T5Ea-WGII\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6087	frames\Action_Adventure\yAvJkoCNthU\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6088	frames\Action_Adventure\yAvJkoCNthU\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6089	frames\Action_Adventure\yAvJkoCNthU\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6090	frames\Action_Adventure\yAvJkoCNthU\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6091	frames\Action_Adventure\yAvJkoCNthU\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6092	frames\Action_Adventure\yAvJkoCNthU\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6093	frames\Action_Adventure\yAvJkoCNthU\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6094	frames\Action_Adventure\yAvJkoCNthU\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6095	frames\Action_Adventure\yAvJkoCNthU\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6096	frames\Action_Adventure\yAvJkoCNthU\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6097	frames\Action_Adventure\yAvJkoCNthU\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6098	frames\Action_Adventure\yAvJkoCNthU\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6099	frames\Action_Adventure\Yc81Un8ltS4\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6100	frames\Action_Adventure\Yc81Un8ltS4\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6101	frames\Action_Adventure\Yc81Un8ltS4\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6102	frames\Action_Adventure\Yc81Un8ltS4\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6103	frames\Action_Adventure\Yc81Un8ltS4\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6104	frames\Action_Adventure\Yc81Un8ltS4\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6105	frames\Action_Adventure\Yc81Un8ltS4\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6106	frames\Action_Adventure\Yc81Un8ltS4\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6107	frames\Action_Adventure\Yc81Un8ltS4\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6108	frames\Action_Adventure\Yc81Un8ltS4\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6109	frames\Action_Adventure\Yc81Un8ltS4\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6110	frames\Action_Adventure\Yc81Un8ltS4\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6111	frames\Action_Adventure\Yc81Un8ltS4\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6112	frames\Action_Adventure\yDo7fA8sAlM\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6113	frames\Action_Adventure\yDo7fA8sAlM\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6114	frames\Action_Adventure\yDo7fA8sAlM\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6115	frames\Action_Adventure\yDo7fA8sAlM\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6116	frames\Action_Adventure\yDo7fA8sAlM\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6117	frames\Action_Adventure\yDo7fA8sAlM\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6118	frames\Action_Adventure\yDo7fA8sAlM\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6119	frames\Action_Adventure\yDo7fA8sAlM\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6120	frames\Action_Adventure\yDo7fA8sAlM\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6121	frames\Action_Adventure\yDo7fA8sAlM\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6122	frames\Action_Adventure\yDo7fA8sAlM\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6123	frames\Action_Adventure\yDo7fA8sAlM\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6124	frames\Action_Adventure\YFWDhaI6BqY\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6125	frames\Action_Adventure\YFWDhaI6BqY\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6126	frames\Action_Adventure\YFWDhaI6BqY\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6127	frames\Action_Adventure\YFWDhaI6BqY\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6128	frames\Action_Adventure\YFWDhaI6BqY\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6129	frames\Action_Adventure\YFWDhaI6BqY\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6130	frames\Action_Adventure\YFWDhaI6BqY\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6131	frames\Action_Adventure\YFWDhaI6BqY\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6132	frames\Action_Adventure\YFWDhaI6BqY\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6133	frames\Action_Adventure\YFWDhaI6BqY\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6134	frames\Action_Adventure\YFWDhaI6BqY\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6135	frames\Action_Adventure\YFWDhaI6BqY\3496.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6136	frames\Action_Adventure\YFWDhaI6BqY\3726.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6137	frames\Action_Adventure\YFWDhaI6BqY\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6138	frames\Action_Adventure\YFWDhaI6BqY\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6139	frames\Action_Adventure\YFWDhaI6BqY\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6140	frames\Action_Adventure\YFWDhaI6BqY\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6141	frames\Action_Adventure\yHjejU3HvRE\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6142	frames\Action_Adventure\yHjejU3HvRE\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6143	frames\Action_Adventure\yHjejU3HvRE\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6144	frames\Action_Adventure\yHjejU3HvRE\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6145	frames\Action_Adventure\yHjejU3HvRE\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6146	frames\Action_Adventure\yHjejU3HvRE\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6147	frames\Action_Adventure\yHjejU3HvRE\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6148	frames\Action_Adventure\yHjejU3HvRE\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6149	frames\Action_Adventure\yHjejU3HvRE\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6150	frames\Action_Adventure\yHjejU3HvRE\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6151	frames\Action_Adventure\YIZlw1Ou77Y\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6152	frames\Action_Adventure\YIZlw1Ou77Y\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6153	frames\Action_Adventure\YIZlw1Ou77Y\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6154	frames\Action_Adventure\YIZlw1Ou77Y\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6155	frames\Action_Adventure\YIZlw1Ou77Y\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6156	frames\Action_Adventure\YIZlw1Ou77Y\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6157	frames\Action_Adventure\YIZlw1Ou77Y\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6158	frames\Action_Adventure\YIZlw1Ou77Y\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6159	frames\Action_Adventure\yJ5tQQhl8wc\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6160	frames\Action_Adventure\yJ5tQQhl8wc\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6161	frames\Action_Adventure\yJ5tQQhl8wc\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6162	frames\Action_Adventure\yJ5tQQhl8wc\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6163	frames\Action_Adventure\yJ5tQQhl8wc\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6164	frames\Action_Adventure\yJ5tQQhl8wc\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6165	frames\Action_Adventure\yJ5tQQhl8wc\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6166	frames\Action_Adventure\yJ5tQQhl8wc\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6167	frames\Action_Adventure\yJ5tQQhl8wc\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6168	frames\Action_Adventure\yJ5tQQhl8wc\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6169	frames\Action_Adventure\yJ5tQQhl8wc\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6170	frames\Action_Adventure\yJ5tQQhl8wc\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6171	frames\Action_Adventure\yJ5tQQhl8wc\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6172	frames\Action_Adventure\yJ5tQQhl8wc\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6173	frames\Action_Adventure\yJ5tQQhl8wc\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6174	frames\Action_Adventure\YKRnEOUxZm0\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6175	frames\Action_Adventure\YKRnEOUxZm0\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6176	frames\Action_Adventure\YKRnEOUxZm0\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6177	frames\Action_Adventure\YKRnEOUxZm0\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6178	frames\Action_Adventure\YKRnEOUxZm0\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6179	frames\Action_Adventure\YKRnEOUxZm0\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6180	frames\Action_Adventure\YKRnEOUxZm0\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6181	frames\Action_Adventure\YLjwEodCmT4\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6182	frames\Action_Adventure\YLjwEodCmT4\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6183	frames\Action_Adventure\YLjwEodCmT4\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6184	frames\Action_Adventure\YLjwEodCmT4\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6185	frames\Action_Adventure\YLjwEodCmT4\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6186	frames\Action_Adventure\YLjwEodCmT4\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6187	frames\Action_Adventure\YLjwEodCmT4\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6188	frames\Action_Adventure\YLjwEodCmT4\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6189	frames\Action_Adventure\YLjwEodCmT4\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6190	frames\Action_Adventure\YLjwEodCmT4\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6191	frames\Action_Adventure\YLjwEodCmT4\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6192	frames\Action_Adventure\YLjwEodCmT4\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6193	frames\Action_Adventure\YLjwEodCmT4\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6194	frames\Action_Adventure\YLjwEodCmT4\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6195	frames\Action_Adventure\yMjMgMaakMY\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6196	frames\Action_Adventure\yMjMgMaakMY\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6197	frames\Action_Adventure\yMjMgMaakMY\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6198	frames\Action_Adventure\yMjMgMaakMY\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6199	frames\Action_Adventure\yMjMgMaakMY\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6200	frames\Action_Adventure\yMjMgMaakMY\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6201	frames\Action_Adventure\yMjMgMaakMY\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6202	frames\Action_Adventure\yMjMgMaakMY\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6203	frames\Action_Adventure\yMjMgMaakMY\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6204	frames\Action_Adventure\yMjMgMaakMY\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6205	frames\Action_Adventure\YnnxVknsLk0\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6206	frames\Action_Adventure\YnnxVknsLk0\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6207	frames\Action_Adventure\YnnxVknsLk0\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6208	frames\Action_Adventure\YnnxVknsLk0\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6209	frames\Action_Adventure\YnnxVknsLk0\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6210	frames\Action_Adventure\YnnxVknsLk0\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6211	frames\Action_Adventure\YnnxVknsLk0\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6212	frames\Action_Adventure\YnnxVknsLk0\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6213	frames\Action_Adventure\YnnxVknsLk0\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6214	frames\Action_Adventure\YnnxVknsLk0\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6215	frames\Action_Adventure\YnnxVknsLk0\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6216	frames\Action_Adventure\YnnxVknsLk0\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6217	frames\Action_Adventure\yocBQlw_mCA\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6218	frames\Action_Adventure\yocBQlw_mCA\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6219	frames\Action_Adventure\yocBQlw_mCA\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6220	frames\Action_Adventure\yocBQlw_mCA\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6221	frames\Action_Adventure\yocBQlw_mCA\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6222	frames\Action_Adventure\yocBQlw_mCA\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6223	frames\Action_Adventure\yocBQlw_mCA\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6224	frames\Action_Adventure\yocBQlw_mCA\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6225	frames\Action_Adventure\yocBQlw_mCA\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6226	frames\Action_Adventure\yocBQlw_mCA\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6227	frames\Action_Adventure\yocBQlw_mCA\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6228	frames\Action_Adventure\yodVQ5QAc88\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6229	frames\Action_Adventure\yodVQ5QAc88\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6230	frames\Action_Adventure\yodVQ5QAc88\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6231	frames\Action_Adventure\yodVQ5QAc88\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6232	frames\Action_Adventure\yodVQ5QAc88\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6233	frames\Action_Adventure\yodVQ5QAc88\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6234	frames\Action_Adventure\yodVQ5QAc88\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6235	frames\Action_Adventure\yodVQ5QAc88\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6236	frames\Action_Adventure\yodVQ5QAc88\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6237	frames\Action_Adventure\yodVQ5QAc88\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6238	frames\Action_Adventure\yodVQ5QAc88\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6239	frames\Action_Adventure\yodVQ5QAc88\3496.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6240	frames\Action_Adventure\yodVQ5QAc88\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6241	frames\Action_Adventure\yodVQ5QAc88\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6242	frames\Action_Adventure\yodVQ5QAc88\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6243	frames\Action_Adventure\yodVQ5QAc88\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6244	frames\Action_Adventure\yOMv5lJpHwY\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6245	frames\Action_Adventure\yOMv5lJpHwY\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6246	frames\Action_Adventure\yOMv5lJpHwY\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6247	frames\Action_Adventure\yOMv5lJpHwY\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6248	frames\Action_Adventure\yOMv5lJpHwY\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6249	frames\Action_Adventure\yOMv5lJpHwY\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6250	frames\Action_Adventure\yOMv5lJpHwY\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6251	frames\Action_Adventure\ypKY-4583qM\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6252	frames\Action_Adventure\ypKY-4583qM\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6253	frames\Action_Adventure\ypKY-4583qM\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6254	frames\Action_Adventure\ypKY-4583qM\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6255	frames\Action_Adventure\ypKY-4583qM\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6256	frames\Action_Adventure\ypKY-4583qM\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6257	frames\Action_Adventure\ypKY-4583qM\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6258	frames\Action_Adventure\ypKY-4583qM\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6259	frames\Action_Adventure\ypKY-4583qM\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6260	frames\Action_Adventure\ypKY-4583qM\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6261	frames\Action_Adventure\YUaq56T5qSo\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6262	frames\Action_Adventure\YUaq56T5qSo\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6263	frames\Action_Adventure\YUaq56T5qSo\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6264	frames\Action_Adventure\YUaq56T5qSo\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6265	frames\Action_Adventure\YUaq56T5qSo\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6266	frames\Action_Adventure\YUaq56T5qSo\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
6267	frames\Action_Adventure\YUaq56T5qSo\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
